"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Printed Gradient Scarf","60011010313137","14970139443492","shortage","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/rUT0OxEw0cqiKanYopx3BzvHWSb6w2LR5SenXcj5_ff7d3aed-6176-4247-9de0-3b7de10c8527.jpg?v=1706296190"
"Printed Satin Pants","14499565702740","14970330448164","shortage","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_82cfd012-b77f-46bf-8790-7bc3f5bc3648.jpg?v=1719412192"
"Printed Satin Pants","14499565702740","14971255652644","shortage","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_82cfd012-b77f-46bf-8790-7bc3f5bc3648.jpg?v=1719412192"
"Plain Cozzy Squared Scarf","10011130952214","14971606892836","warehouse","1","44","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/bUqXZs2unVL0X70Tv3mm4ifrjVOrcYZkSAWXbe1P_04582b16-455f-4932-bb67-fecdfa9caa0d.jpg?v=1706296911"
"Plain Cozzy Squared Scarf","10011130952186","14971606925604","warehouse","1","30","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/icgwDGBpKz5urJilZJJOFaZIk9qeCBF1f6eSc47s_fecc945f-149c-4fd5-a26d-a58db4e8859a.jpg?v=1706296911"
"F Lycra Scarf","10011030806001","14971696677156","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_8e3ec66e-aedd-4f06-8adc-151f2af9627e.jpg?v=1712572966"
"Midnight Bloom Scarf","10011001015240","14971729215780","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_0927a9e0-0ec7-443b-8b03-2bdd3ff56eca.jpg?v=1717418127"
"Easy Go Shirt","10099494304400","14971729281316","shortage","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_01529882-3a0e-4af7-9804-ce8edf5be742.jpg?v=1715289619"
"Daisy Chiffon Scarf","10011001014780","14971859599652","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_27fb83d0-f7c4-4f63-9535-04e5b0e1777e.jpg?v=1710678031"
"Spade Chiffon Scarf","10011001014782","14971859632420","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f029f50-1ddf-4550-a3c2-d46dced7be7e.jpg?v=1710674402"
"Dress Extension","10055350600200","14971923661092","shortage","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/MKwRjVGYbm4x1dQssvnX5WPZYeGvMDw6JrbmUp4A_038596a5-5b93-4b33-bcbe-01bceb4a9a0b.webp?v=1706293552"
"Butterfly Shirt","15499767200400","14971964752164","warehouse","1","Beige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_15476ecd-b599-4dc4-9e40-95c5e1a71536.jpg?v=1716985873"
"Neat Chiffon Scarf","10011001015184","14971964817700","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_6c4d240a-e762-43b6-aa34-061b305f1e10.jpg?v=1717410196"
"Moonlit Chiffon Scarf","10011001015517","14971964850468","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_947c03ea-84f6-4802-a548-afe4010bc451.jpg?v=1717410657"
"Must-Have Cotton Scarf","10011013584125","14972066201892","warehouse","1","SilverPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_f12e721a-dae6-4f7e-ade3-6a11d2535cae.jpg?v=1714064581"
"Lined Lycra Scarf","10011030810268","14972066234660","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20.png?v=1715848952"
"Lined Lycra Scarf","10011030810261","14972066267428","warehouse","1","MushroomGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8.png?v=1715848966"
"Must-Have Cotton Scarf","10011013584264","14972066300196","warehouse","1","BlushPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_3da5759f-4308-413d-a430-e645967e96d0.jpg?v=1714064622"
"Leopard Lycra Scarf","10011030803002","14972066365732","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_49715685-6330-41a1-882d-5faf56514662.jpg?v=1717399693"
"Leopard Lycra Scarf","10011030803004","14972066398500","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_199cca4d-47e4-4178-9c6c-bb0efd7fe890.jpg?v=1717399694"
"Easy Go Set","57499868116000","14972430385444","shortage","1","OliveDrab / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_255caca5-4950-4342-9448-dd768e7b9f85.jpg?v=1715207887"
"Plain Cotton Lycra Scarf","10011030951217","14972431794468","warehouse","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/jHKC0vD1t6XIO0Gwwe8pdkQIVqIbL3bYDgdwbJtM_e25c4d98-f08b-4713-ac08-bef99bc14267.jpg?v=1707320426"
"Vital Shirt","17499459900440","14972467314980","shortage","1","Beige / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17499459900420.jpg?v=1718267651"
"Suave Chiffon Scarf","10011001015062","14972467511588","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_06d1deb8-9220-49af-a57a-100273fc1ebd.jpg?v=1717406012"
"Cotton Crinkle Scarf","10011030959218","14972608905508","shortage","1","CedarBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1.png?v=1713083459"
"Pleated Plain Square Scarf","10011120019010","14972615098660","shortage","1","23","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/6TMiyiBt33OjOcXLTpZKDHyj5K9T5vpovybX4zf3_8b1ce93e-4ffc-4dff-97c7-b8f310a26cf5.jpg?v=1706296478"
"Hooded Oversized Shirt","10099393802304","14972616114468","shortage","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_f124f819-6b10-4339-bf99-92dbd07e7dd1.jpg?v=1712224232"
"Sleeveless Breathable Top","17499464200240","14972631810340","shortage","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_c41feb1c-7038-4068-bc0e-c58b7c5bebba.jpg?v=1719150401"
"Must-Have Cotton Scarf","10011013584002","14972674801956","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_588b6105-8cb3-4934-8796-05838c368f60.jpg?v=1714064570"
"Freedom Shirt","57499454121720","14972848308516","warehouse","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_517b8146-aebe-4c35-9fa5-86b57778e847.jpg?v=1716480249"
"Breeze Loose Top","31499464800240","14972848374052","warehouse","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_832157e6-6b30-4a5b-98be-82f167a3fe0c.jpg?v=1719410471"
"Must Have Shirt","57499353123100","14972862497060","shortage","1","LightCafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_3aea91e9-b374-4c92-81b3-ea635115fa00.jpg?v=1715517964"
"Must Have Shirt","57499353106100","14972867772708","shortage","1","Orange / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_06b20b49-b81f-4ca6-9ffa-ba30fd0b586b.jpg?v=1715517992"
