"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Aurora Cotton Scarf","60011011736004","14996756791588","warehouse","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/EVrVPRVqnKd1UOVwpVvufD5M3aAGlpRZY1vXuIsK_93120319-0608-4bab-bdbc-ea8b3d0ae3fb.jpg?v=1706296206"
"Printed Gradient Scarf","60011010313137","14996756824356","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/rUT0OxEw0cqiKanYopx3BzvHWSb6w2LR5SenXcj5_ff7d3aed-6176-4247-9de0-3b7de10c8527.jpg?v=1706296190"
"Printed Gradient Scarf","60011010313156","14996756857124","warehouse","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/9coqGbDC7CNlA6GM2au7AghmRWWEBfyCsPqkqNJD_4d3a702f-579f-4f36-8856-1eb75abd831d.jpg?v=1706296190"
"Light Gradient Cotton Scarf","60011010212177","14996756889892","warehouse","1","19","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/wQ1hqnQSL4yj4qj6ZBu8IxVyoDse0YopIwRM5QuD_d4705aaf-4dbc-4964-961c-e835cfb64469.jpg?v=1707221770"
"Must Have Shirt","57499353111400","14996756922660","warehouse","1","Cafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_50229e0a-17e1-49e9-9dd0-41ce1d95279d.jpg?v=1715517980"
"Aura Dress","16499262323100","14996828422436","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Crinkle Chiffon Scarf","10011020026222","14997201846564","warehouse","3","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/QKkAd4xNHgExGYKAriZMevLUTjvIYKPlSIncP0pU_bcee0e13-202d-4a02-810c-824a7ec19d1c.jpg?v=1706297526"
"Cotton Crinkle Scarf","10011030959005","14997248999716","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/E9gsS9eOf8ZJ9902wMHLkwrKE2Dle9hOyrRjXrZn_1fe9b9bb-6182-48fc-8802-8d599f399f18.jpg?v=1706716268"
"Cotton Crinkle Scarf","10011030959114","14997249032484","warehouse","1","MintGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/XivOmpKfM1l9J8aDNNP2SqGf0fMSa7dh8I14QawV_7a48dbac-319c-44fa-b4ac-0d5e68ec25e5.jpg?v=1706297191"
"Cotton Crinkle Scarf","10011030959012","14997249065252","warehouse","1","LightCafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_05728310-10b4-4dda-b57f-f4ea194e95c2.jpg?v=1715698869"
"Cozy Cotton  Scarf","10011030950114","14997249098020","warehouse","1","CedarBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/wTP0NPoAdXj5LYIHmpKztyDXib66NpdHI92E8KV0_5632a586-91c5-472e-9fb7-b7e3488d869f.jpg?v=1706297409"
"Cozy Cotton  Scarf","10011030950133","14997249130788","warehouse","1","LightSkyBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/dwHru2tx6kJRh95HO15DPrJ4eBYq4cRpVHI03nUa_2da28ab4-8b8e-44e3-95cb-febc5091b536.jpg?v=1706297409"
"Cozy Cotton  Scarf","10011030950121","14997249163556","warehouse","1","LightTealBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/BV5pI6Mtm0nQ7ZZT6Ux3V1b8CozhrSS4mwgsBNDV_21c424a0-8f06-4e0c-ab22-5421de2b6cf5.jpg?v=1706297409"
"Cozy Cotton  Scarf","10011030950002","14997249196324","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/GCug7Gy3C526bfipu6SWv1VaHDJV5KQAD9Ch5cRU_fc006326-734c-4728-9d66-4a59c9d119e0.jpg?v=1706297409"
"Fairy Tale Scarf","10011010141022","14997249229092","warehouse","1","cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/cQXXVHo7oaBvC5hWps5JdFGtpRN3RkiJ3sFkvhnz_c8b9d07c-27cf-4a55-baae-5c17b408c1c6.jpg?v=1706297442"
"Fairy Tale Scarf","10011010141003","14997249261860","warehouse","1","CreamBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/PkvjhbWXqPfYDVbtMbqJIgly6kH9feEmtz0Gb6JB_84fdd417-00d1-412b-8b5c-87c5e059c48a.jpg?v=1706297443"
"Fairy Tale Scarf","10011010141002","14997249294628","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/svIDUi7Mt22MPSbQuZhkPZPpcFfszfvbM9l0pzTV_6b9e33dd-eee5-4d7e-8b6a-57ef05f1d3e4.jpg?v=1706297443"
"Fairy Tale Scarf","10011010141013","14997249327396","warehouse","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Vrz1YzB7m7WdEL2UUGZuFsWJZ8UcgPrgEabGCNwm_fbae148d-15be-4e52-bb1b-42b31520702e.jpg?v=1711881226"
"Palestine Chiffon Scarf","10011001013527","14997249360164","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Qmn7ZkkeDHnu4VpMB1VStDa1wUkng6EiVuIZQMwK_1_aad6f06e-f74e-4648-987b-a3890813aa22.png?v=1709469818"
"Palestine Scarf","10011131001005","14997249392932","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/95xArB09a7k2HtLN6qcM8W70SgYCdUzM3AtYR4dH.jpg?v=1709812987"
"Plain Viscose Isdal","57466016111300","14997249425700","warehouse","2","Cafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_dc767f7c-17c6-4eb5-ae93-7e1393e19c2f.jpg?v=1718105941"
"Must Have Shirt","57499353110400","14997249458468","warehouse","1","CreamBeige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_f81e02e3-9591-4aca-a004-2d5818289ce5.jpg?v=1715517992"
"Palestine Chiffon Scarf","10011001013517","14997254373668","warehouse","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/QCB7KkTXmFMwRhquxqTLYUAMGYWgDaKG0jsXecLV_e4a173a5-fbb4-4062-87af-4c2cbbb1fc5b.png?v=1709469818"
"Palestine Chiffon Scarf","10011001013524","14997254406436","warehouse","2","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/zTKwV0psr9oerw6yZpsn24sfhwXGLDzC620XZ5F9.jpg?v=1709746419"
"Palestine Chiffon Scarf","10011001013527","14997254439204","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Qmn7ZkkeDHnu4VpMB1VStDa1wUkng6EiVuIZQMwK_1_aad6f06e-f74e-4648-987b-a3890813aa22.png?v=1709469818"
"Belly Blouse","16499767800200","14997453406500","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_ac0d142d-80c6-4f61-b10c-645222eba3d0.jpg?v=1716987901"
"Cotton Crinkle Scarf","10011030959032","14997668856100","warehouse","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d9088057-d842-4a15-a210-8439935a9bf9.jpg?v=1717328679"
"Lined Glittery Satin Chiffon","10011020034214","14997668888868","warehouse","2","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/wwxTeRSBfkZrDWy1LMfC5sYKS5j4q3iGE3PU7SC9_a8f95b64-1644-421a-a4bf-1535e118ca0d.png?v=1712494398"
"Syrian Underscarf 2 pcs","10022424200300","14997892825380","warehouse","2","Bisque","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/QvEppiE9uHGx45HhvP0lHibU5sWnSVp2IwnLdx1R_1.jpg?v=1713090749"
"Aurora Cotton Scarf","60011011736004","14998028026148","warehouse","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/EVrVPRVqnKd1UOVwpVvufD5M3aAGlpRZY1vXuIsK_93120319-0608-4bab-bdbc-ea8b3d0ae3fb.jpg?v=1706296206"
"Aurora Cotton Scarf","60011011736009","14998028058916","warehouse","1","5","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/g1T9fKj0ZIDviqnpoQpDZYG5ttjIItuXW5kQj2IJ_9ab61a3c-e501-4305-b6a7-016d00870f0a.jpg?v=1706296206"
"Cotton Crinkle Scarf","10011030959001","14998028091684","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/fx866rBVJBqv2BxR9W5tlDG55SyCn8qtZqX9MW1g_313f1723-64b3-48d2-82d1-2b139af925e7.jpg?v=1706297191"
"Modal Cotton Scarf","10011030957002","14998028124452","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8FAb2yqWO6Y7BCqHeJ8ohhwsbX1HeZdLeGPlqAKb_078dbb9b-92b7-4dcb-a114-27728abf9081.jpg?v=1706297481"
"Vital Shirt","17499459900440","14998412460324","warehouse","1","Beige / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17499459900420.jpg?v=1718267651"
"Modal Cotton Scarf","10011030957004","14998219325732","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/z6ydevvjjEvlSt7lp23u69FlBU52xvBlm5wR46UT_1964b7a9-fa79-4676-9c4e-5cea9a150d40.jpg?v=1706297480"
"Chemise Sleeves Basic Undershirt","10033030000130","14998250357028","warehouse","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9d9112fd-76c5-41c8-ae8a-730701077171.jpg?v=1716821095"
"Essential Shirt","57499353321700","14998683746596","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_82d5f63a-7e33-4346-a6e9-fd1b4b82b6c2.jpg?v=1715284463"
"Dala Satin Shirt","10099353521700","14998811738404","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_07d53a5f-a8ba-4356-950b-b61f874fa369.jpg?v=1712231633"
"Plain Pure Scarf (Big Size)","10011020023075","14998811836708","warehouse","1","Violet","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023075.jpg?v=1719321215"
"Must-Have Cotton Scarf","10011013584112","14998839951652","warehouse","1","DarkGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ef4483a0-94f7-43dd-b275-43c11790b9be.jpg?v=1715685331"
"Luxury Linen Scarf","10411030981198","14998840017188","warehouse","1","DarkGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_f4607fb8-0de0-46ea-a821-2c8912a6cb7f.jpg?v=1716393454"
"Zipper Modest Burkini","17499169921720","14999026303268","warehouse","1","S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_067d46ee-1810-47fc-84b8-c2f15af828c1.jpg?v=1717763801"
"Everyday Linen Satin Scarf","10011030971013","14999038558500","warehouse","1","DesertSand","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_f4d57dd2-22a2-4b9b-85f9-f70fb8cbeb92.jpg?v=1718287575"
"Plain Viscose Isdal","57466016116600","14999325704484","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_388e5c76-b2f8-4631-9d82-f17e1a1fb64e.jpg?v=1718105953"
"Cotton Lycra Multiway Turban","59022525341004","14999325901092","warehouse","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_97e37570-2c61-4210-9bb0-6e86c85db8b6.jpg?v=1713094187"
"Pumped Sleeves","10055250721700","14999325933860","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/WDfsaZKnAqPgz7gGZTTps4z5qHbwF88bxbBW6C75_075cb6f0-edb6-4e9b-b1a2-b90fc5f8253e.jpg?v=1706293520"
"Healthy Hair Underscarf","10022323800100","14999326196004","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ljmv9qprzCbg3JCy9AH0jP6mKaVtPloOLitJNs2j_132ded0f-b147-4be6-9137-1ec157c49bfa.jpg?v=1706791911"
"Inner Silk Underscarf","10022424600100","14999326294308","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/XAe1yPY0QL9AZIfhwBw6Fmauz4H7jKbHdfaUv1jz_b168ab9d-2a7e-48d6-92af-cb159ebdb8c4.jpg?v=1706295624"
"Serene Chiffon Scarf","10011001014236","14999326425380","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_9c1e5ef5-f862-425e-990a-364cc5f10e1f.jpg?v=1717416701"
"Leopard Lycra Scarf","10011030803217","14999350247716","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_80a7903b-5475-468c-a2b3-5c3a08cbcec9.jpg?v=1716901361"
"Freedom Shirt","57499454116240","14999440589092","warehouse","1","LimeGreen / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_41c497c4-8880-4d7c-987e-75e64274211a.jpg?v=1716480284"
"Plain Khemar Isdal","57066060261193","14999552229668","warehouse","1","Petrol / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8_3c5a5aa2-b395-4e37-be96-61dd054586a1.jpg?v=1709746371"
"Cotton Undershirt Short Neck","10033434200130","14999554130212","warehouse","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Cb0znVWiWhr7BBxKmFVoNDhjwdj6HLGuzx13lQfN_534fc8b8-f452-4fa2-80b7-a13f104f3d6b.jpg?v=1706294176"
"Plain Cotton Lycra Scarf","10011030951171","14999688872228","warehouse","1","LemonYellow","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/iTKTKkPnlEuka4UOT9ElCxFyOkQ2QVWdBaFsaXIU_efbb7bca-fbb5-4ad5-81c2-6fad746b6197.jpg?v=1707320422"
"Plain Cotton Lycra Scarf","10011030951242","14999688937764","warehouse","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_9e36020c-c707-4507-9034-65e5adfd5acf.jpg?v=1719501523"
"Cotton Undershirt Round Neck","10033434300130","14999805886756","warehouse","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ybYllAMqKIxxV44KhyKuzxIQesAXwVUeZrolBh3L_9faff4dd-167b-4a5b-8fe8-9e4e4f115d4c.jpg?v=1706294244"
"Modal Cotton Scarf","10011030957214","14999805952292","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_3125f974-ee61-4412-9ff7-df593e4a0af3.jpg?v=1715092249"
"Modal Cotton Scarf","10011030957217","14999806017828","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4n6mCLiNRnBimGA1ljuLDUEwuPP9249CQr7zzT4V_b0ba194f-9f8a-46ed-9044-19ba7575be70.jpg?v=1706297480"
"Puffy Poplin Chemise","57499760107500","14999816896804","warehouse","1","Purple / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_9a03be42-aae1-4ced-abc1-8f51218b68b8.jpg?v=1720084576"
"Fringy Shirt","57499464115900","15000157356324","warehouse","1","MintGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_390ca097-472a-452c-a370-0e17bf5a55ee.jpg?v=1717946569"
"Fringy Shirt","57499464121700","15000157389092","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_0ac99227-1806-4454-8aec-5ac10da5267b.jpg?v=1717946571"
"Haven Linen Scarf","10011030973217","15000314609956","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_42b98ca4-465c-4a1f-9cf2-01d7ccfc2122.jpg?v=1713079105"
"Long Sleeves Vest","10033333100100","15000332599588","warehouse","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/fqwZ1CP1DyDjExuh1e03FqSkeHJSDrC4NYwHv8Zc_01eee973-b0ff-4f77-b918-b9d0e7770400.jpg?v=1706294218"
"Oversized Shirt","22499359321700","14999973789988","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_2720530b-4059-4cdc-8dbb-f39bf1c5d4fa.jpg?v=1717963802"
"Oversized Shirt","22499359300400","14999973822756","warehouse","1","Beige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_fb162864-e471-4b45-9d0d-d3f5f83d246b.jpg?v=1717963811"
"Plain Pure Scarf (Small Size)","10011020022104","15000563450148","warehouse","1","LightCashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020022104.jpg?v=1716467065"
"Plain Pure Scarf (Small Size)","10011020022057","15000563482916","warehouse","1","mocha","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_fd8a742c-7ce1-497d-8065-1af88e3d01fd.jpg?v=1719400676"
"Plain Pure Scarf (Small Size)","10011020022077","15000563515684","warehouse","1","GrapePurple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020022077.jpg?v=1716467066"
"Plain Pure Scarf (Small Size)","10011020022027","15000563548452","warehouse","1","Pink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_15a584c8-9aab-4a2c-b977-c3c6eaca5f29.jpg?v=1719400768"
"Basic Sleeveles Shirt","43499464704840","15000715690276","warehouse","1","HotPink / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/43499464704820.jpg?v=1720187373"
"Oversized Shirt","22499359317800","15000715755812","warehouse","1","BabyBlue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_17ac2fe0-78de-4b1b-9e05-24f5973f191e.jpg?v=1717963704"
"Oversized Shirt","22499359321700","15000715821348","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_2720530b-4059-4cdc-8dbb-f39bf1c5d4fa.jpg?v=1717963802"
"Rock Stone Scarf","60011011131008","15000715886884","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/EnPVRfYQ5R8NjQX3EVjYlK6BaKVrAJA4EbuDhS1e_d78175f9-91fb-4926-b0fc-9649fc28a42b.jpg?v=1706296351"
"Vital Shirt","10099959900200","15000965054756","warehouse","1","Offwhite / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b28806f3-b88a-4439-8f1b-501653fa4deb.jpg?v=1719304803"
"Freedom Shirt","57499454121720","15000965087524","warehouse","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_517b8146-aebe-4c35-9fa5-86b57778e847.jpg?v=1716480249"
"Normal Underscarf","10022424121700","15000965153060","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/RMQOfTDwnEXYAUtAi2fXPJt8u01nTW2nkMH2m4Iu_6f6d9c0b-e818-4414-a32d-5f35af774c26.jpg?v=1713092377"
"Fringy Cotton Shirt","57499464316200","15000965284132","warehouse","1","NeonGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_f69ec64c-976a-4603-a5f4-d21a51109214.jpg?v=1717953055"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323722900","15001632801060","warehouse","1","GreyPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_08b6f74d-ceff-408f-9868-d968dbfbfef5.jpg?v=1713083057"
"Plain Viscose Isdal","57466016121700","15001861423396","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d572054d-05a2-4672-b956-89ca3cb926a9.jpg?v=1718105933"
"Leopard Lycra Scarf","10011030803002","15002645594404","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_49715685-6330-41a1-882d-5faf56514662.jpg?v=1717399693"
"Full Chemise Cotton Body","10033434021750","15002731970852","warehouse","1","XLarge / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8225cabf-4052-42fe-9bab-2080d5dc7182.jpg?v=1716818697"
"Full Chemise Cotton Body","10033434000250","15002732003620","warehouse","1","XLarge / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1716818697"
"Freedom Shirt","57499454116240","15002732036388","warehouse","1","LimeGreen / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_41c497c4-8880-4d7c-987e-75e64274211a.jpg?v=1716480284"
"Freedom Shirt","57499454103020","15002902561060","warehouse","1","Cashmere / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_3a200e0e-b729-46ad-9e68-8036a9af2364.jpg?v=1716480355"
"Basic Sleeveless Dress","31499494021700","15002902659364","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b4698027-a0f5-448a-a3da-540854ba123d.jpg?v=1716905079"
"Freedom Shirt","57499454121740","15002902692132","warehouse","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_517b8146-aebe-4c35-9fa5-86b57778e847.jpg?v=1716480249"
"Freedom Shirt","57499454106920","15002902724900","warehouse","1","Maroon / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_bcce4114-0aaf-4182-b666-2ecfa463250d.jpg?v=1716480263"
"Freedom Shirt","57499454121420","15002902790436","warehouse","1","Navy / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_816d9863-fc12-4df2-93da-843aa03f57b9.jpg?v=1716480341"
"Freedom Shirt","57499454101220","15002902823204","warehouse","1","LightCafe / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_9ad2cf12-bcc8-4822-8f9c-bf8d83cbcb97.jpg?v=1716480315"
"Freedom Shirt","57499454112420","15002902855972","warehouse","1","BoneBeige / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_132194fa-3bdb-4dd2-a214-a81b205e310b.jpg?v=1716480302"
"Vital Shirt","17499459900420","15002902921508","warehouse","1","Beige / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17499459900420.jpg?v=1718267651"
"Vital Shirt","10099959900200","15002902954276","warehouse","1","Offwhite / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b28806f3-b88a-4439-8f1b-501653fa4deb.jpg?v=1719304803"
"Must Have Kimono","23499656406900","15002949943588","warehouse","1","Maroon / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_1c519a81-e265-4021-8f74-1cea4cd49555.jpg?v=1715194381"
"Criss Cross Blouse","57099454400200","15002949976356","warehouse","1","16 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Vo8sc5azIR35UCe1WjNRqahsLGUTcSCiQ8Rz2bkT.jpg?v=1709406383"
"Comfy Cargo Pants","57090561622900","15002950009124","warehouse","1","Free size / Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/FSRLFXC9F6uiDKs1WT4sBZZT7a4myRjy22Nw1wrQ.jpg?v=1706715255"
"Body Sleeveless Round Neck","10033434400130","15002956366116","warehouse","2","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/zb8BQauCPFVCkxapeWvcNOD5nkr9mJ9NUrw79rTF_514d4fd0-357f-43b0-b1e2-0308c97df8aa.jpg?v=1706294182"
"Pure Linen Scarf","10011030970290","15003185938724","warehouse","1","CrepePink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011030970290.jpg?v=1716807631"
"Haven Linen Scarf","10011030973001","15003185971492","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_87435c5a-1db5-403c-9dd4-7cd7e61c85e5.jpg?v=1715852176"
"Luxury Linen Scarf","10411030981004","15003186102564","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_391f6f58-57f2-4cfb-9c2d-b660dc6beb84.jpg?v=1716393458"
"Classy Linen Scarf","10011030979217","15003186135332","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_8f9ec2b0-ef68-4442-8f96-331a247c0ac6.jpg?v=1714211926"
"Everyday Linen Satin Scarf","10011030971001","15003186299172","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8dadb14b-7865-4f48-9211-dcdb1f4c6081.jpg?v=1718287564"
