"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs59266","Glittery Chiffon Scarf","10412094321798","4","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/28_91578e2d-0b21-4ad1-8317-4f893af16b12.jpg?v=1737468031",""
"Lvs59266","Glittery Chiffon Scarf","10412094300298","4","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5a63f80e-4b04-440e-a5e9-a56eeeea1a81.jpg?v=1737468029",""
"Lvs59266","Normal Underscarf","10422424121700","5","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_4ac38e7e-6256-4415-be22-a01441315f5a.jpg?v=1737468641",""
"Lvs59266","Normal Underscarf","10422424100200","4","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_0d95eb7a-1d87-4de5-a5fc-42841b4783ae.jpg?v=1737468641",""
"Lvs59816","Light Gradient Cotton Scarf","60011010212157","1","24","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/24_fe37514a-dc4c-4690-a2ed-ab57aa004fc2.jpg?v=1737468834",""
"Lvs59817","Essential Shawl","60077074119218","1","AshBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_39e32ec0-888f-4190-aaa8-ad3ab0232da3.jpg?v=1738485584",""
"Lvs59817","Opulent Linen Scarf","10011030978003","1","CreamBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_ae6f0b6b-0d74-4010-9f24-38daaf8734ad.jpg?v=1737469287",""
"Lvs59817","No Thread Underscarf","10422323000400","1","Light Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/26_561c1e31-098b-44ca-a8b1-2833bcde435d.jpg?v=1737468671",""
"Lvs59817","Everyday Linen Satin Scarf","10413097102998","1","LightCafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_17648f9e-8793-495b-b861-f61f3157e2bb.jpg?v=1737469032",""
"Lvs59817","No Thread Underscarf","10522323060500","1","Oat","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_86fa6968-b31b-4ac1-b847-ab32c5131004.jpg?v=1741611269",""
"Lvs59817","Wide Short Ribbed Pullover","10590165900200","1","Free Size / Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_b8f50a74-1d47-4e71-9787-844916a63576.jpg?v=1737631038",""
"Lvs59817","Wide Short Ribbed Pullover","10590165921700","1","Free Size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_a236bb11-b2e2-4c4a-9785-b2cb4d665e3f.jpg?v=1737631038",""
"Lvs59817","Haven Linen Scarf","10413097321798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_42b98ca4-465c-4a1f-9cf2-01d7ccfc2122.jpg?v=1737469244",""
"Lvs59818","No Thread Underscarf with Tie-Back","10522323121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_98af5df0-c1b9-4699-b107-de8b5bdee678.jpg?v=1737468631",""
"Lvs59818","Haven Linen Scarf","10413097321798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_42b98ca4-465c-4a1f-9cf2-01d7ccfc2122.jpg?v=1737469244",""
"Lvs59818","Haven Linen Scarf","10413097312898","1","Smokey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_631a31ff-c214-455f-b4b3-7c1b7ef26dd3.jpg?v=1737469244",""
"Lvs59818","Everyday Linen Satin Scarf","10413097128998","1","Rosewood","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9dd74462-de52-4cb6-9248-07f273b70b9f.jpg?v=1737469034",""
"Lvs59818","Mini Lines Glittery Satin Chiffon","10011020035214","2","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_0cb4a4e5-1376-445e-88fa-34bebd92d101.jpg?v=1737469684",""
"Lvs59819","Plain Khemar Isdal","90566026120900","1","Blue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_a937d608-deaf-4b2d-8d72-583427ca4217.jpg?v=1739894552",""
"Lvs59820","Vital Chiffon Scarf (Big Size)","10512002302398","1","LightPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_962a3e66-4d58-4233-8886-862ea1f82429.jpg?v=1737561440",""
"Lvs59820","No Thread Underscarf","10522323000200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_0c5047aa-aae1-45b5-a7c4-d9ce64719c78.jpg?v=1737468669",""
"Lvs59821","Snake Khemar Isdal","12466066119300","1","Petrol","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0f7cbd45-1f98-4275-b148-9da989de7179.jpg?v=1739982067",""
