"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Girly Chiffon Square","10011120030217","14895330591012","warehouse","1","100 X 100 cm / Black / •100% Delicate Chiffon.","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/9opomw2iUv17iqbJN7JYhj2QIFpzTXdmXxUmdLdc_0568def0-fa82-4337-8877-a0759ad73616.jpg?v=1706296399"
"Plain Pure Scarf (Big Size)","10011020023077","14895330623780","warehouse","1","200 X 70 Cm / MulberryPurple / Chiffon","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/lqXmzgiiW7zu5Pg2Ry95T916RXtU9aYRIqxWNHYv_85e3a608-4144-4623-a824-689cbc5144cb.jpg?v=1706296711"
"Plain Pure Scarf (Big Size)","10011020023059","14895330656548","warehouse","1","200 X 70 Cm / GingerOrange / Chiffon","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/i3jPv51vrKNMqIvBAfinAae3bNET8dYysuPrua76_54afd41b-689c-4db6-98a8-faaba67288e0.jpg?v=1706296710"
"Plain Pure Scarf (Big Size)","10011020023137","14895330689316","warehouse","1","200 X 70 Cm / PineGreen / Chiffon","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/z3zjgtbbe8m9a7uU7zEjk9QNLuCq71AQSXz0i0wP_1016f783-44a6-44a1-a821-212f90433ec6.jpg?v=1706296711"
"Plain Pure Scarf (Big Size)","10011020023012","14895330722084","warehouse","1","200 X 70 Cm / Latte / Chiffon","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/QdVvUH3FhP8okc2YUva0trXBfWmiTq2KuNc8bub0_9f479138-6438-44fd-95ad-89e4038b716e.jpg?v=1706296711"
"Arabian Black Scarf","10011001014926","14902172909860","warehouse","1","200 x 70 cm / Chiffon","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2_cac00cdb-a8ac-47b9-b24a-1968b0babf0d.jpg?v=1710921311"
"Silk Crinkle Scarf","10011040090125","14902975398180","warehouse","1","190 X 70 Cm / Silver / Silk","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/SS4znWpWMeSbzeXXfjupvtaSUWGJxfGqWPGey2m0_79c13a83-6c9b-479b-b798-284be668cfad.jpg?v=1706297234"
"Basic Clips Underscarf","10022424023100","14905029525796","warehouse","1","One Size / Cafe / Cotton","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/DzKKCw4KSuhMC4vtObcSOWOpOJFgf3qrzDhcxv3f_47166011-7292-428e-820d-410b5d094ee7.jpg?v=1706709550"
"Basic Clips Underscarf","10022424012500","14906698203428","warehouse","1","One Size / Grey / Cotton","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_962861fc-e673-410e-a973-d6dc71d73c45.jpg?v=1713778959"
"Basic Clips Underscarf","10022424021700","14906698334500","warehouse","1","One Size / Black / Cotton","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/k9guhTiB2X4xPIh0Hx5s6OaTBnRY0dEWHvfDXU9y_0a3d91b5-ac68-462a-9878-096a61fc5f10.jpg?v=1706709548"
"Matte Magnet Pin","1001-14","14906698400036","warehouse","1","One Size / 6 / Metal","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_31aeff5a-502b-48db-99ec-b50adb345795.jpg?v=1716890625"
"Basic Clips Underscarf","10022424012500","14906830422308","warehouse","1","One Size / Grey / Cotton","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_962861fc-e673-410e-a973-d6dc71d73c45.jpg?v=1713778959"
"Basic Clips Underscarf","10022424021700","14906830455076","warehouse","1","One Size / Black / Cotton","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/k9guhTiB2X4xPIh0Hx5s6OaTBnRY0dEWHvfDXU9y_0a3d91b5-ac68-462a-9878-096a61fc5f10.jpg?v=1706709548"
"Lined Linen Scarf","10011030977010","14906100875556","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f753bf4e-a4de-4ecc-8601-b882208ad316.jpg?v=1712575842"
"Chemise Sleeves Basic Undershirt","10033030000160","14908086550820","warehouse","1","2XL / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9d9112fd-76c5-41c8-ae8a-730701077171.jpg?v=1716821095"
"Chemise Sleeves Basic Undershirt","10033030021760","14902123626788","warehouse","1","2XL / Black / Cotton","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_3243012f-98c8-4434-9fa7-dacb884e2090.jpg?v=1716821097"
"Must Have Kimono","57499656427900","14906912014628","warehouse","1","Green / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_d17fe65a-6985-44c4-9f96-016433e1341f.jpg?v=1715194378"
"Lily Chiffon Scarf","10011001014433","14912928973092","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/wukE24fwAKT1u3GO7a8hzVLJCX0Fs1gZAGbNhIhx_526c6502-fb3f-4afb-a72a-c011d9e5d4db.jpg?v=1709421386"
"Joyous Chiffon Scarf","10011001015163","14913370194212","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c1aed184-345e-44d8-89d7-78969815e927.jpg?v=1717405272"
"Basic Clips Underscarf","10022424021700","14911765348644","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/k9guhTiB2X4xPIh0Hx5s6OaTBnRY0dEWHvfDXU9y_0a3d91b5-ac68-462a-9878-096a61fc5f10.jpg?v=1706709548"
"Yura Basic Dress","57499262116200","14911966052644","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_220b2fb6-0e40-482d-b959-c9693191afb7.jpg?v=1717081338"
"Body Sleeveless Round Neck","10033434400140","14913024196900","warehouse","1","Large / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/zb8BQauCPFVCkxapeWvcNOD5nkr9mJ9NUrw79rTF_514d4fd0-357f-43b0-b1e2-0308c97df8aa.jpg?v=1706294182"
"Body Sleeveless Round Neck","10033434400240","14913024229668","warehouse","1","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2W9A85I4dJhqXszo1x0YW56tFtLVGdsxFLFrDNFv_d0c83718-cc6f-420c-aefc-1ca363af1a11.jpg?v=1706294182"
"Plain Cotton Lycra Scarf","10011030951160","14913059717412","warehouse","1","LaurelGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/EztcsAxo33rSgc1NGQZG16hAKYCW173CuI1gdAIJ_c7d8f178-f613-4380-a446-314c79494e3b.jpg?v=1707320422"
"Easy Go Shirt","10099494321700","14913124172068","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_cad875c9-66dd-42f0-95c7-99caad56144e.jpg?v=1715289615"
"No Thread Underscarf","10022323000200","14913189839140","warehouse","2","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/WXMOQwrULFR2BQRsid2FsyAIorfHQ7z7dNBKJlHu_83493c94-df8d-4750-98fb-ca5894ca78b9.jpg?v=1714899757"
"Basic Clips Underscarf","10022424021700","14913211367716","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/k9guhTiB2X4xPIh0Hx5s6OaTBnRY0dEWHvfDXU9y_0a3d91b5-ac68-462a-9878-096a61fc5f10.jpg?v=1706709548"
"Basic Clips Underscarf","10022424000200","14913211400484","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/VHBFvGxzO8id0CKGcvKwhR5OWEvtzQ4O7gbc2JT1_619f92bb-3b56-49ce-9c80-05c1fae9ab2d.jpg?v=1706709548"
"Emerald Chiffon","10011020016003","14913230274852","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/VaftaXf4PaXSA01hDMiOI6j7Wi0Viht5qt40mUPv_38807500-cb3c-4ad1-83f3-c549a549c22f.jpg?v=1706297624"
"Essential Shirt","57499353323100","14913230405924","warehouse","1","Cafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_4bb6b374-1d58-4186-a3e5-831e9afe2ce8.jpg?v=1715284468"
"Workaday Shirt","10099489404600","14913280180516","warehouse","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_b1ac6f5a-7c9e-4c24-9be3-cf5f8cd5e73a.jpg?v=1716897622"
"Syrian Underscarf 2 pcs","10022424221700","14913280246052","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/hI5sUQAb9yXJMwf0xyVRE7mxAYHscivG0OBPHctd_9f4af7ad-73a8-4387-b755-26987f088397.jpg?v=1707563633"
"Syrian Underscarf 2 pcs","10022424200200","14913280278820","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Q3c3PHbSnqzuGSU1vPDB4ixEEWAQTFygaEzmpe5X_da291f87-050f-44f9-ae0f-2a6c130b3619.jpg?v=1707563633"
"Everyday Linen Pants","14499555421740","14913338507556","warehouse","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_4b5b1d1b-71de-41b1-bdaa-6e0fa277d9d5.jpg?v=1717074375"
"Pure Chiffon Crinkle Scarf","10011020013229","14913346404644","warehouse","1","GreyishPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_29e0821e-8773-4f9b-97fb-6a18584bd42f.jpg?v=1711880827"
"Belly Blouse","16499767800200","14913360625956","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_ac0d142d-80c6-4f61-b10c-645222eba3d0.jpg?v=1716987901"
"Dress Extension","10055350621700","14913368064292","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/WnQg4zbZvSxZdXDcGFndpTKlHPy61v1ScOkslyqp_e3ee87ae-05a9-40a7-9dbb-783304da99fc.jpg?v=1706293552"
"Yura Basic Dress","57499262116200","14913424818468","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_220b2fb6-0e40-482d-b959-c9693191afb7.jpg?v=1717081338"
"Plain Cotton Lycra Scarf","10011030951171","14913454965028","warehouse","1","LemonYellow","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/iTKTKkPnlEuka4UOT9ElCxFyOkQ2QVWdBaFsaXIU_efbb7bca-fbb5-4ad5-81c2-6fad746b6197.jpg?v=1707320422"
"Dress Extension","10055350621700","14913463910692","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/WnQg4zbZvSxZdXDcGFndpTKlHPy61v1ScOkslyqp_e3ee87ae-05a9-40a7-9dbb-783304da99fc.jpg?v=1706293552"
"Luxury Linen Scarf","10411030981198","14913464467748","warehouse","1","DarkGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_f4607fb8-0de0-46ea-a821-2c8912a6cb7f.jpg?v=1716393454"
"Opulent Linen Scarf","10011030978113","14913464500516","warehouse","1","DarkBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_062446e8-9cf0-4c7c-80e3-3df29457c288.jpg?v=1711889053"
"Must-Have Cotton Scarf","10011013584125","14913464729892","warehouse","1","SilverPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_f12e721a-dae6-4f7e-ade3-6a11d2535cae.jpg?v=1714064581"
"Must-Have Cotton Scarf","10011013584264","14913464762660","warehouse","1","BlushPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_3da5759f-4308-413d-a430-e645967e96d0.jpg?v=1714064622"
"Butterfly Shirt","15499767204800","14913491796260","warehouse","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_00cb315c-e126-4576-b0a2-ac3360532d69.jpg?v=1716985882"
"Hola Jacket","74090961400100","14913511227684","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/vdf.jpg?v=1717071709"
"Pleated Collar Extension","10055050921700","14913522827556","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/YLgqblk08pyq1365IAKtWHVExVArzsqOkYIYxtgS_998e3178-8ac7-4134-9744-d090c402481d.jpg?v=1706293528"
"Easy Go Shirt","10099494315700","14913522925860","warehouse","1","LightBeige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_fe068701-0cea-4db2-83af-06e4d6ecc0f3.jpg?v=1715289609"
"Linen Pleats Blouse","57499767002200","14913540882724","warehouse","1","Lavender / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_9f1d8909-174d-4445-aece-62aa916a1419.jpg?v=1715278491"
"Criss Cross Blouse","57099454416300","14913558937892","warehouse","1","13 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/P1gJEdvTkfcqUcgHwpjRkYYm6rPlZ1GwTtAnqOos.jpg?v=1709406383"
