"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Nice Black Basic Burkini","10499169521750","14921024995620","warehouse","1","2XL/3XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8e16777f-21b8-413a-81e1-1652685b913f.jpg?v=1717844804"
"White Ruffles Shirt","16499767600200","14925162086692","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_ba5a2739-d0c3-4e71-9927-772f525f1859.jpg?v=1717167579"
"Yura Basic Dress","57499262101200","14926476214564","warehouse","1","Beige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_a6c61c02-f9bc-4ac9-9cf8-93b556b8089b.jpg?v=1717081355"
"Printed Satin Pants","14499565762340","14931170394404","warehouse","1","3 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14499565762320.jpg?v=1718277011"
"Printed Satin Pants","14499565762540","14931170427172","warehouse","1","5 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14499565762520.jpg?v=1718276940"
"Studs Shirt","74090363617100","14931224756516","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Untitled-1-Recovered.jpg?v=1717070076"
"Washed Zipper Hoodie","47090369518300","14931224789284","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_1d08701f-974c-448e-81dc-b69840e3fc19.jpg?v=1709746178"
"Must-Have Cotton Scarf","10011013584185","14931234554148","warehouse","1","SteelBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_0618d6c9-67a1-407a-ae93-e553b7a38ee5.jpg?v=1715685335"
"Plain Linen Dress","57496261716200","14931258802468","warehouse","1","Free size / LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_423885ab-72d7-474d-9f50-4b14e14ef084.jpg?v=1717600313"
"Cotton Undershirt Round Neck","10033434300230","14931773423908","warehouse","1","Medium / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ZVcI19tNBW46jcUFFViH98TTxl7jvIrMR7mcaE99_8c2f5d8b-3f37-4f61-ba86-a0eab4515e4b.jpg?v=1706294244"
"Soft Lycra Scarf","10411030807113","14931773456676","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_0a614e7e-4b59-482f-b073-72012d8733d4.jpg?v=1712585147"
"Chemise Sleeves Basic Undershirt","10033030000230","14931809960228","warehouse","1","Medium / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_7836ea87-c7d3-4c5b-b25c-dba943fb6f06.jpg?v=1716821094"
"Body Sleeveless Normal Neck","10033434500230","14931809992996","warehouse","1","Medium / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/CBphJe0HzbsvJ0QD0daSl19vqHruhndeOmU6iGrv_d27847f7-1157-4eda-9ac6-bb6942185a5f.jpg?v=1706294189"
"Cotton Undershirt Short Neck","10033434200130","14931810025764","warehouse","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Cb0znVWiWhr7BBxKmFVoNDhjwdj6HLGuzx13lQfN_534fc8b8-f452-4fa2-80b7-a13f104f3d6b.jpg?v=1706294176"
"Basic Blouse","16499767900200","14931830374692","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8455f836-1b0f-4e04-97ae-90d3a7d16d56.jpg?v=1716994210"
"Dress Extension","10055350600200","14931931169060","warehouse","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/MKwRjVGYbm4x1dQssvnX5WPZYeGvMDw6JrbmUp4A_038596a5-5b93-4b33-bcbe-01bceb4a9a0b.webp?v=1706293552"
"Emerald Chiffon","10011020016073","14932464697636","warehouse","1","Purple","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/OHtRcfjv75kBxrZA3cOAkMl0uYeBkjnMImBcj4ei_3859adc5-8b21-4a27-986e-d7993421cc23.jpg?v=1706297625"
"Cozy Cotton  Scarf","10011030950044","14932464730404","warehouse","1","DeepPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/9deWtd0zOgKtIvF8mcWJo5K28ZAcPdJx7GZAa4Jm_a69bdaca-5899-4704-9257-922ceee446b9.jpg?v=1706297409"
"Linen Chemise","47499363200200","14932511162660","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_92569c1e-e237-43d0-990e-eb58ae646c28.jpg?v=1712351272"
"Comfy Shirt","16499453618800","14932511260964","warehouse","1","Lilac / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_c83e9f0c-f70e-4276-8ed1-406bf5b19faa.jpg?v=1712332870"
"Fairy Tale Scarf","10011010141091","14932715897124","warehouse","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/sokVrYcD1rGcahv7stnGeMg0LQ8QR0YUU6YlkTVL_800cd9b0-c74a-4e7d-82d4-c243cc8f892f.jpg?v=1706297442"
"Cotton Crinkle Modal","10011030959004","14932716060964","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_4d251f51-5f76-4295-bad8-bf134e9db095.jpg?v=1716216019"
"Fairy Tale Scarf","10011010141217","14932716093732","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pH3Y982el7h6cCMbdfgysy9bnibzyKORcEjDUMNv_41d5a14b-8d41-47dd-9e6d-753cb32c5f9a.jpg?v=1706297442"
"Fairy Tale Scarf","10011010141001","14932716126500","warehouse","3","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/XQHykZuMVVbBkJBhvqz9fjfuQ2lOW379ZP9G02cK_66c5408c-0b97-43c8-8b08-9d8dd3dde629.jpg?v=1706297443"
"Fairy Tale Scarf","10011010141004","14932716159268","warehouse","1","Camel","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/hvrqzfX6lifV8J3lA7Bjzd9odNvz3KekjrYm6Cbb_1de20553-71a5-4954-914b-b87923ae8e38.jpg?v=1711881226"
"Luxury Linen Scarf","10411030981063","14932716192036","warehouse","1","Maroon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_c8ed8758-5093-4c79-9c9b-37ae0141e52f.jpg?v=1716393473"
"Joyous Chiffon Scarf","10011001015164","14932716224804","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_b062fb03-a314-4b2c-a12f-a5363efb60a6.jpg?v=1717405272"
"Mini Lined Satin Chiffon","10011020033001","14932716257572","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_d7c44908-bdbb-4f3f-9b6d-d471588b3fce.jpg?v=1718197891"
"Midnight Bloom Scarf","10011001015240","14932716323108","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_0927a9e0-0ec7-443b-8b03-2bdd3ff56eca.jpg?v=1717418127"
"Printed Silk Rectangular Scarf","1001104103118","14932716355876","warehouse","2","20","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20_6ece0f1c-eb92-4615-9322-a1efc28c3091.jpg?v=1711881016"
"No Thread Underscarf","10022323023200","14932716421412","warehouse","1","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_3c05cef9-3d3f-46f9-a82f-785bb68160f7.jpg?v=1715683867"
"Jakkar Linen Scarf","10011030967217","14932801847588","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_cd4efe5c-8061-4e67-a3ff-61226dcdac7e.jpg?v=1713086547"
"Must-Have Cotton Scarf","10011013584277","14932838809892","warehouse","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_e5a5d492-e7a1-4d54-91a8-d9686e1473b1.jpg?v=1715093515"
"Lined Lycra Scarf","10011030810115","14932838842660","warehouse","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6.png?v=1715848971"
"Lined Lycra Scarf","10011030810214","14932838875428","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_64af5456-6250-468e-a1e1-7721a91dcbfb.png?v=1715848974"
"Cubed Lycra Scarf","10011030809125","14932838908196","warehouse","1","LightCashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_7091f3de-ecbb-41fd-a49d-8d67781d0eca.jpg?v=1715851744"
"Opulent Linen Scarf","10011030978217","14932838940964","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_9c08ee45-b322-478d-9c41-ae3a7fef8d73.jpg?v=1711889042"
"Lined Linen Scarf","10011030977010","14932838973732","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f753bf4e-a4de-4ecc-8601-b882208ad316.jpg?v=1712575842"
"Linen Pleats Blouse","57499767021700","14932880523556","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_b406f6c3-bf62-45f0-84b8-70fb75713f4b.jpg?v=1715278487"
"Essential Shirt","57499353323100","14932880556324","warehouse","1","Cafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_4bb6b374-1d58-4186-a3e5-831e9afe2ce8.jpg?v=1715284468"
