"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs49947","Stone Chiffon Scarf","10411001016368","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10411001016368.jpg?v=1737468652",""
"Lvs49947","Full Chemise Cotton Body","10033434000240","2","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1737469845",""
"Lvs49948","Iris Viscose Isdal","57466013660600","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_25f6d412-1490-429f-b23c-9397d868bcb9.jpg?v=1737468995",""
"Lvs49948","Casual Fur Jacket","16590964000200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_481215d6-c03d-473e-951e-53181831a1a6.jpg?v=1737468453",""
"Lvs49948","Follow Your Dream Hoodie","43590343370700","1","Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_15bf88b9-a332-4315-9445-c64011de2e68.jpg?v=1737468475",""
"Lvs49948","Printed Comfy Shirt","17590440621700","1","4 / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_fa13248b-9ed7-41a0-8df3-f7a881a1c1f9.jpg?v=1737468432",""
"Lvs49948","Comfy Shirt","16499453621700","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_43ba7004-4e1e-452c-9169-6471f59770f4.jpg?v=1737469275",""
"Lvs49948","Easy Opened Wrap Scarf","10413098612597","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_317edb7e-0688-44f9-a3fb-42c1ca0e354f.jpg?v=1737468504",""
"Lvs49948","Classic Winter Shawl","60077174008302","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/78_831b7b07-2186-44a3-a1ca-68c2502ef52f.jpg?v=1737469369",""
"Lvs49948","Collagen Healing Eye Mask","8809132965414","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_028ba3c9-8772-4526-8d2b-8d7d84317bfe.jpg?v=1737469173",""
"Lvs49948","Glacier Moisturizing Mask","8809132965407","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_1078b1bb-1190-4714-8dca-feb4b53c2e9a.jpg?v=1737469361",""
"Lvs49949","Light Gradient Cotton Scarf","60011010212102","1","23","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_7416d5c3-660e-4719-b6d7-757c40e2ff68.jpg?v=1737468834",""
"Lvs49949","Gradient Cotton Scarf","60011010313157","1","15","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_2c648bfe-8eb4-47dc-930f-de48449736f0.jpg?v=1737469702",""
"Lvs49949","Poplin Dress","57496261601200","1","Beige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_328fa3df-82a9-48ca-aa91-eaca184a5755.jpg?v=1737469008",""
