"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs51360","Dalal Wool Pullover","66590144200300","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_83bd7452-e8fd-4fe0-a7f1-88acee5cd0f3.jpg?v=1737468330",""
"Lvs51360","Breeze Casual Shirt","17590110100200","1","Offwhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_4d66fe43-9c08-4d4d-bd74-2d5549cd345f.jpg?v=1737468436",""
"Lvs51361","Sunset Hues Chiffon Scarf","10411001092058","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_c695bdc5-ea2e-4c90-adf2-fa227c1e56f4.jpg?v=1737468421",""
"Lvs51361","Vital Shirt","17499459904940","1","Orange / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17499459904920.jpg?v=1737469041",""
"Lvs51361","Vital Shirt","17499459908540","1","Yellow / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17499459908520.jpg?v=1737469041",""
"Lvs51361","Vital Chiffon Scarf (Big Size)","10512002314898","1","FernGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/47_f06f3422-de86-4bf5-b585-41c6e2619ddc.jpg?v=1737561440",""
"Lvs51361","Vibrant Chiffon Scarf","10411001016513","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/54_b7a64a5b-ea28-454c-87f3-d49ace2387c7.jpg?v=1737468719",""
"Lvs51361","Vital Shirt","17499459920740","1","Blue / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17499459920720.jpg?v=1737469042",""
"Lvs51362","Kuwaiti Clips Cap","10422424441002","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8f2bf70d-c7f4-40e5-99d7-adf6ca94d59e.jpg?v=1737469260",""
"Lvs51362","Stripy Kuwaiti Clips Cap","10422422127500","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_2f0333ae-bbb5-4177-a7b7-67ae284936b4.jpg?v=1737468688",""
"Lvs51363","Essential Shawl","60577011908200","1","Red","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_60e6f56b-784a-41cb-b0db-34b8b747e6d0.jpg?v=1738485584",""
"Lvs51364","Royal Ikat Viscose Khemar","57466023663200","1","Navy / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_97e14968-afe5-4e0f-b058-9e659b1140f3.jpg?v=1737468440",""
"Lvs51365","Braided Pullover","76590190507600","1","Purple / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_1857dd12-742a-428c-a9b0-90422d9ef3e9.jpg?v=1737468380",""
"Lvs51366","Full Chemise Pleated Collar","10033535321760","1","2XL / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_0fe1ac73-3373-4d24-a19a-479fd9a09ad0.jpg?v=1737469838",""
"Lvs51367","Jersey Crushed Scarf","10413083302998","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_fe2b72bb-525c-4c18-9f81-48a238e825ac.jpg?v=1737468109",""
"Lvs51368","Pleated Puffed Chemise","10033535000260","1","2XL / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_28001d7c-cd1d-4c8b-b925-6bdd09bd9a48.jpg?v=1737469842",""
"Lvs51369","Leopard Chiffon Scarf","10411001016828","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_11f85f8f-6999-4416-9990-3e682ca49280.jpg?v=1737468538",""
"Lvs51369","Lets Go Dress","73090863107000","1","Free Size / Marron","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/G0mtiA6jgXzXcwqBwh7kJbBYE5CeiYKlTK0IFdNp_73cd0641-523d-498a-974d-fded59056858.jpg?v=1737469817",""
"Lvs51370","Chemise Sleeves Basic Undershirt","10033030000260","1","2XL / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_7836ea87-c7d3-4c5b-b25c-dba943fb6f06.jpg?v=1737469847",""
"Lvs51371","Essential Coat","62590964417800","1","EmeraldGreen / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_e89bd970-46aa-441b-886b-04551295c053.jpg?v=1737468466",""
