"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs41771","Wide Leg Basic Pants","14590550421720","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_f65b68fd-f1c9-4fe7-be2d-f71a1f0d6ad9.jpg?v=1734536527",""
"Lvs43565","Ready Wrap Chiffon Magnetic Scarf","10412005400495","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_91b85fbf-a5b5-4cbe-8bef-8ca45238bc8f.jpg?v=1734272259",""
"Lvs43565","Striped Skirt Extension","12455151500400","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_36953b58-c766-41e3-8af5-bb1d8ef93086.jpg?v=1733409372",""
"Lvs43566","Striped Skirt Extension","12455151500400","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_36953b58-c766-41e3-8af5-bb1d8ef93086.jpg?v=1733409372",""
"Lvs43566","Ready Wrap Chiffon Magnetic Scarf","10412005400495","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_91b85fbf-a5b5-4cbe-8bef-8ca45238bc8f.jpg?v=1734272259",""
"Lvs44577","Comfy Shirt","16499453600400","1","BoneBeige / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_34ec3aed-ad89-4466-ad41-3cdd6601971b.jpg?v=1727254175",""
"Lvs44577","Comfy Shirt","16499453616200","1","Light green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_b6335937-5931-4953-8e4a-85ac2c77931e.jpg?v=1712332863",""
"Lvs44766","Plain Viscose Isdal","57466016120900","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/ree.jpg?v=1728564595",""
"Lvs44587","Buttoned Chemise Skirt","10455150100240","1","2 / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f28861e7-eeb8-4718-b4c4-b1140d6999b3.jpg?v=1721561156",""
"Lvs44587","Syrian Underscarf Close-End","10022121100200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_aac62aa4-27db-4a48-b2ba-4c7ba1c0f4af.jpg?v=1729172898",""
"Lvs44587","No Thread Underscarf","10422323038400","1","Pine","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_2a5e3465-fee4-401e-b507-ee67cd6f4130.jpg?v=1730219012",""
"Lvs44587","Easy Opened Wrap Scarf","10413098600297","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_758bbc0a-8b9d-40f4-bfdd-1953a2826fa5.jpg?v=1729682492",""
"Lvs44587","Easy Closed Wrap Scarf","10413094412596","1","Clay","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_c605067d-1598-4d99-8dc8-083c28ff7e33.jpg?v=1733663721",""
"Lvs44587","Easy Closed Wrap Scarf","10413094412496","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_74462c86-2781-460f-8836-8160198e684b.jpg?v=1733663721",""
"Lvs44544","Ikat Inspiration Isdal 2 pcs","57466183663400","1","Orange / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5e287ae5-61c2-49c5-9b0f-d9366f7799ed.jpg?v=1730918385",""
"Lvs44544","Tulip Turkish Clips","60444040114300","1","Green","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_7e37f167-a087-4a55-8c75-b0c9b1fe4851.jpg?v=1717325958",""
"Lvs44544","Tulip Turkish Clips","60444040100400","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_23d2f690-c774-40ad-bf25-e5daf81661af.jpg?v=1717325959",""
"Lvs44544","Tulip Turkish Clips","60444040121700","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_f9ec9e5a-4a80-44ff-afa0-c5dba73a013c.jpg?v=1717325958",""
"Lvs44544","No Thread Underscarf","10022323021700","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/mainnotthe.jpg?v=1729007476",""
"Lvs44544","Chemise Collar","10055050100100","2","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f301a71b-c0ee-4701-af3f-ed01a6463164.jpg?v=1721562005",""
"Lvs44544","Buttoned Chemise Skirt","10455150100100","2","1 / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_54189144-4eda-47e5-b0f7-50d07c0391cb.jpg?v=1732798622",""
"Lvs44485","Cozy Cotton Scarf","10011030950076","1","Purple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs44485","Serenity Lycra Scarf","10413082012798","1","GreyishPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_d1c82c32-6edc-47b1-b107-1e10485fb155.jpg?v=1732959046",""
"Lvs44485","Serenity Lycra Scarf","10413082012198","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_59077cb5-4d96-4630-96ed-b4f2d7d67586.jpg?v=1732959050",""
"Lvs44485","Serenity Lycra Scarf","10413082025998","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_a0c02fb0-52fd-44d0-a117-40a90d1ae9c1.jpg?v=1732959046",""
"Lvs44485","Cozy Cotton Scarf","10011030950172","1","MossGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/38_29ebc19f-0358-4d0e-b9e9-3395e334f4e7.jpg?v=1728837297",""
"Lvs44485","Neat Lycra Scarf","10413081928998","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_b5009c20-ec99-4a19-8c5c-41bc76aa9b9c.jpg?v=1732810582",""
"Lvs44485","Neat Lycra Scarf","10413081902598","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_d824d3ce-9825-4696-9498-5a66e22fcced.jpg?v=1732810576",""
"Lvs44485","Neat Lycra Scarf","10413081901298","1","Griege","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_16e12da5-87a4-457d-94ec-3da5a0e40461.jpg?v=1732810579",""
"Lvs44485","Neat Lycra Scarf","10413081921798","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_12ce3444-d836-44f9-a00d-038712b10cdb.jpg?v=1732810561",""
