"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Syrian Underscarf Close-End","10022121100200","15025394319652","warehouse","10","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/DzdWiBf4eZc7o2Hnj1rHsxXBrDpX3MZC2S5WqvXl_feaba38a-f2c8-4628-be30-06aeb8ee0adb.jpg?v=1707563719"
"Syrian Underscarf Close-End","10022121121700","15025394352420","warehouse","7","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Kt5wJA6QR17MK8Dsh2jLeMIOk81IJLMJU9BxV97v_bcccba85-fb54-423e-911d-a2f96621d328.jpg?v=1707563719"
"Planned Turkish Clips","0002-01-1","15025394614564","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/MvBEA2AVEbA94rYPCFoNJqktdZAE8kuxSBmEgvrq_ffb80cf9-99c2-4746-aba2-cc3ea87751de.jpg?v=1706293716"
"Pure Chiffon Crinkle Scarf","10011020013172","15025394712868","warehouse","2","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_73346cc1-2676-4ed8-994a-52be25cac7d4.jpg?v=1719915576"
"Plain Pure Scarf (Big Size)","10011020023001","15025394745636","warehouse","14","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023001.jpg?v=1719321239"
"Plain Pure Scarf (Big Size)","10011020023004","15025394778404","warehouse","6","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023004.jpg?v=1719321069"
"Plain Viscose Isdal","57466016121700","15025394811172","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d572054d-05a2-4672-b956-89ca3cb926a9.jpg?v=1718105933"
"Luxury Linen Scarf","10411030981115","15025394876708","warehouse","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_ec8110f5-d07a-4725-847d-28eda92290ca.jpg?v=1716393473"
"Bright Coloured Chiffon Scarf","10011001014835","15025394909476","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4_30e4a3fe-52e6-4598-a3a2-60e47ace1a08.jpg?v=1710921333"
"Emerald Chiffon","10011020016002","15025394942244","warehouse","2","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/bYcwMSmsO67vYOuHduOJdzMR4PC07VGdGCmPeG4r_67dc1c04-f476-4e04-bdc3-83c8bdc6659b.jpg?v=1706297625"
"Plain Pure Scarf (Big Size)","10011020023217","15025395007780","warehouse","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023217.jpg?v=1719320956"
"Plain Pure Scarf (Big Size)","10011020023115","15025395040548","warehouse","1","SmokeyGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023115.jpg?v=1719321114"
"Plain Pure Scarf (Big Size)","10011020023132","15025395073316","warehouse","1","IronGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023132.jpg?v=1719321346"
"Plain Pure Scarf (Big Size)","10011020023074","15025395106084","warehouse","1","Jam","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023074.jpg?v=1719321351"
"Lined Lycra Scarf","10011030810214","15025395138852","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_64af5456-6250-468e-a1e1-7721a91dcbfb.png?v=1715848974"
"Modal Cotton Scarf","10011030957217","15028683374884","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4n6mCLiNRnBimGA1ljuLDUEwuPP9249CQr7zzT4V_b0ba194f-9f8a-46ed-9044-19ba7575be70.jpg?v=1706297480"
