"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Plain Cozzy Squared Scarf","10011130952214","14971606892836","warehouse","1","44","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/bUqXZs2unVL0X70Tv3mm4ifrjVOrcYZkSAWXbe1P_04582b16-455f-4932-bb67-fecdfa9caa0d.jpg?v=1706296911"
"Plain Cozzy Squared Scarf","10011130952186","14971606925604","warehouse","1","30","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/icgwDGBpKz5urJilZJJOFaZIk9qeCBF1f6eSc47s_fecc945f-149c-4fd5-a26d-a58db4e8859a.jpg?v=1706296911"
"F Lycra Scarf","10011030806001","14971696677156","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_8e3ec66e-aedd-4f06-8adc-151f2af9627e.jpg?v=1712572966"
"Midnight Bloom Scarf","10011001015240","14971729215780","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_0927a9e0-0ec7-443b-8b03-2bdd3ff56eca.jpg?v=1717418127"
"Daisy Chiffon Scarf","10011001014780","14971859599652","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_27fb83d0-f7c4-4f63-9535-04e5b0e1777e.jpg?v=1710678031"
"Spade Chiffon Scarf","10011001014782","14971859632420","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f029f50-1ddf-4550-a3c2-d46dced7be7e.jpg?v=1710674402"
"Butterfly Shirt","15499767200400","14971964752164","warehouse","1","Beige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_15476ecd-b599-4dc4-9e40-95c5e1a71536.jpg?v=1716985873"
"Neat Chiffon Scarf","10011001015184","14971964817700","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_6c4d240a-e762-43b6-aa34-061b305f1e10.jpg?v=1717410196"
"Moonlit Chiffon Scarf","10011001015517","14971964850468","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_947c03ea-84f6-4802-a548-afe4010bc451.jpg?v=1717410657"
"Must-Have Cotton Scarf","10011013584125","14972066201892","warehouse","1","SilverPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_f12e721a-dae6-4f7e-ade3-6a11d2535cae.jpg?v=1714064581"
"Lined Lycra Scarf","10011030810268","14972066234660","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20.png?v=1715848952"
"Lined Lycra Scarf","10011030810261","14972066267428","warehouse","1","MushroomGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8.png?v=1715848966"
"Must-Have Cotton Scarf","10011013584264","14972066300196","warehouse","1","BlushPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_3da5759f-4308-413d-a430-e645967e96d0.jpg?v=1714064622"
"Leopard Lycra Scarf","10011030803002","14972066365732","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_49715685-6330-41a1-882d-5faf56514662.jpg?v=1717399693"
"Leopard Lycra Scarf","10011030803004","14972066398500","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_199cca4d-47e4-4178-9c6c-bb0efd7fe890.jpg?v=1717399694"
"Plain Cotton Lycra Scarf","10011030951217","14972431794468","warehouse","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/jHKC0vD1t6XIO0Gwwe8pdkQIVqIbL3bYDgdwbJtM_e25c4d98-f08b-4713-ac08-bef99bc14267.jpg?v=1707320426"
"Must-Have Cotton Scarf","10011013584002","14972674801956","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_588b6105-8cb3-4934-8796-05838c368f60.jpg?v=1714064570"
"Freedom Shirt","57499454121720","14972848308516","warehouse","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_517b8146-aebe-4c35-9fa5-86b57778e847.jpg?v=1716480249"
"Breeze Loose Top","31499464800240","14972848374052","warehouse","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_832157e6-6b30-4a5b-98be-82f167a3fe0c.jpg?v=1719410471"
"Printed Satin Pants","23499595860440","14973781803300","warehouse","1","10 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860420.jpg?v=1719683334"
"Printed Satin Pants","14499565762540","14973781836068","warehouse","1","5 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_5ff1e2d3-a552-409f-9d15-e5df459d90a8.jpg?v=1719412124"
"Breathable Sleeveless Dress","18499262216240","14973781868836","warehouse","1","LimeGreen / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_5948dfab-c413-4d3a-bf03-b816a2fc6d2b.jpg?v=1719326386"
"Printed Satin Pants","14499565762640","14975193415972","warehouse","1","6 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_d950b67b-feb8-42e0-8852-d62a0c036d67.jpg?v=1719412180"
"Basic Modest Burkini","17499169421740","14975246401828","warehouse","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_05aac49f-9685-4b77-915f-216ac1a1df55.jpg?v=1718100523"
"Ready Tule Scarf","57422525321700","14975246434596","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_335efd83-ffd8-43b3-a6a9-f005d6f9d403.jpg?v=1719819826"
