"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Plain Pure Scarf (Big Size)","10011020023073","14923654955300","warehouse","1","Purple","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/k2qS6i8bNnanVPT4Gpr5PlBtcpqO9p50WIrlZs1Z_db7a3013-b7cc-479c-b66d-20152809bcdb.jpg?v=1706296711"
"Plain Pure Scarf (Big Size)","10011020023057","14923655020836","warehouse","1","Camel","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/HBm9zzfDSNYg4eRFN3h89TLxnFtBAiwMEWcPgUez_94389056-9838-468d-a7dd-df5665a104d0.jpg?v=1706296710"
"Plain Cotton Lycra Scarf","10011030951027","14923655053604","warehouse","1","BlushPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/hMcGPYk4Ddmos9MEWWRwkLxsf6ZWZl0Hq3C8VFBO_9736d42c-687e-4ab0-afdc-08abdc872dc7.jpg?v=1707320426"
"Plain Cotton Lycra Scarf","10011030951084","14923655086372","warehouse","1","Maroon","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/TMyUNTilX4gUAsfL88XWY3jTG068h7GjIG91vKTd_27160cc2-3344-407a-aa1f-60da71139b5c.jpg?v=1707320422"
"Hooded Oversized Shirt","10099393802304","14923659804964","warehouse","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_f124f819-6b10-4339-bf99-92dbd07e7dd1.jpg?v=1712224232"
"Pleated Plain Square Scarf","10011120019002","14923682414884","warehouse","1","10","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Y5KW9cygsEldgzlym0QTt0srAX69ci8yKZpPOUcw_02cd54d2-04af-4c3e-a0c2-20280193bb7e.jpg?v=1706296478"
"Girly Chiffon Square","10011120030217","14923682480420","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/9opomw2iUv17iqbJN7JYhj2QIFpzTXdmXxUmdLdc_0568def0-fa82-4337-8877-a0759ad73616.jpg?v=1706296399"
"Basic Chiffon Kimono","21499666307500","14923726487844","warehouse","1","Purple / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666307500.jpg?v=1717943850"
"Freedom Shirt","57499454110440","14923739332900","warehouse","1","Creamy / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_061fe89f-9170-43d2-96d0-ce5b0edb4d19.jpg?v=1716480310"
"Hooded Oversized Shirt","10099393802304","14923743297828","warehouse","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_f124f819-6b10-4339-bf99-92dbd07e7dd1.jpg?v=1712224232"
"Essential Shirt","57499353300200","14923743330596","warehouse","1","Offwhite / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_617a0ab0-c2d7-440f-8ae1-5429aa4d63ac.jpg?v=1715284449"
"Plain Pure Scarf (Big Size)","10011020023076","14923781800228","warehouse","1","Mauve","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/gCO7rgrFBAibHx4K0fY0AOQ6GCiY1wATyumiuivU_a7b202d2-c926-4469-8621-b443250b9860.jpg?v=1706296711"
"Nice Black Basic Burkini","10499169521750","14923829739812","warehouse","1","2XL/3XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8e16777f-21b8-413a-81e1-1652685b913f.jpg?v=1717844804"
"Hooded Oversized Shirt","10099393804904","14923844583716","warehouse","1","Orange","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_851e6677-89e8-42be-8fb9-1444552213d9.jpg?v=1712224231"
"Swim/Sports Hijab","10022424521700","14923852972324","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"Hooded Oversized Shirt","10099393804904","14923853005092","warehouse","1","Orange","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_851e6677-89e8-42be-8fb9-1444552213d9.jpg?v=1712224231"
"Plain Pure Scarf (Small Size)","10011020022040","14923921588516","warehouse","1","HotPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4yBKlB8HDxSAviD2LUamEFym5zCNcJXegd8TqfdT_1ccbf6f5-3795-469d-8f72-f922ddf5b9ce.jpg?v=1706296757"
"Uniqueness Turkish Clips","0002-01-8","14923967758628","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/QqCsieXUQs73PC96eITAgg1wixx4daqKy6ijstMG_659ab63e-146d-4e49-8a9a-92547dce4f38.jpg?v=1706293699"
"Lined Lycra Scarf","10011030810268","14923967824164","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20.png?v=1715848952"
"Deftness Chiffon Scarf","10011020039002","14923967856932","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6eb78f43-ac76-43f4-a397-b35b34b70917.jpg?v=1714218628"
"Cotton Undershirt Round Neck","10033434300140","14922107650340","warehouse","1","Large / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ybYllAMqKIxxV44KhyKuzxIQesAXwVUeZrolBh3L_9faff4dd-167b-4a5b-8fe8-9e4e4f115d4c.jpg?v=1706294244"
"Easy Go Shirt","10099494321700","14922395877668","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_cad875c9-66dd-42f0-95c7-99caad56144e.jpg?v=1715289615"
"Comfy Shirt","16499453600400","14922395910436","warehouse","1","BoneBeige / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5ad553da-6ecc-4c87-9871-4a7870c9bb2d.jpg?v=1712332845"
"Yura Basic Dress","57499262116200","14924546474276","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_220b2fb6-0e40-482d-b959-c9693191afb7.jpg?v=1717081338"
"Swim/Sports Hijab","10022424521700","14924559909156","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"Body Sleeveless Normal Neck","10033434521740","14924573901092","warehouse","1","Large / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Nx8xoCSzXVVHRymKZr0KyBrsqgaqXiQv1clfty0z_248b5035-68b5-4f59-9d24-437375d5f2a1.jpg?v=1706294189"
"Puffy Poplin Chemise","57499760120900","14924584780068","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57499760120900.jpg?v=1718028889"
"Double Sided Tape","10488686240100","14924584812836","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182"
