"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Combo Modest Burkini","17499169862440","14948546773284","warehouse","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0f8094a3-2572-44f7-b614-92d4724fa199.jpg?v=1717597367"
"Normal Underscarf","10022424100200","14948552573220","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/G0RSbxgqutn6pKlYfCSa7tVZoAipVMLKRtclYMC6_1245a537-1a67-4775-9a7b-6352d200dc5b.jpg?v=1713092377"
"No Thread Underscarf With Tie-Back","10022323121700","14948552605988","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/quSFbTrepLAdYVa23sN3VQGwms40PQ6gWEmLQNxn_4637d56c-aff0-4a2d-900a-bd4fab296f28.jpg?v=1706295767"
"No Thread Underscarf With Tie-Back","10022323100200","14948552638756","warehouse","3","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/e7T9I7qB9nGkOFq0fa8N8LBQJhIbwEMEtC1Nnvdo_fbd84a0a-75c4-4f88-9edd-b1d5f2a3134e.jpg?v=1706295767"
"Brilliant Chiffon Scarf","10011001015083","14948567089444","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21_554c7832-5356-4713-b3db-2c8619e0d51a.jpg?v=1717417144"
"Cotton Crinkle Modal","10011030959004","14948587405604","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_4d251f51-5f76-4295-bad8-bf134e9db095.jpg?v=1716216019"
"Shine Turkish Clips","0002-01-63","14948587438372","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/iq4MJ9tXQ0SOe0r0MUDeahwqmWOI5uHBS5U4nKrU_bf5ac3fa-a447-4561-837b-379651f85758.jpg?v=1706293771"
"Tulip Turkish Clips","0002-01-22","14948587471140","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_547fa4d1-b96e-4e52-9d3f-f54c9b99ef8e.jpg?v=1717325958"
"Normal Underscarf","10022424121400","14948587503908","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/JoNS5oTkHVGR4Cuw2whYVBnKEbGFRgi6LvipohDr_1d76f29d-c1f7-4b31-8a0f-c1b9a13dace9.jpg?v=1713092377"
"Normal Underscarf","10022424112100","14948587536676","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/uaLUFNKSpc5r68vnHssCCam4Lzu27sc120bC8iTg_3b260515-a204-4069-a81b-2920e1f6144e.jpg?v=1713092377"
"Normal Underscarf","10022424121700","14948587569444","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/RMQOfTDwnEXYAUtAi2fXPJt8u01nTW2nkMH2m4Iu_6f6d9c0b-e818-4414-a32d-5f35af774c26.jpg?v=1713092377"
"Nice Black Basic Burkini","10499169521750","14948591534372","warehouse","1","2XL/3XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8e16777f-21b8-413a-81e1-1652685b913f.jpg?v=1717844804"
"Girly Chiffon Square","10011120030001","14948604510500","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/AI8b5E3OUMWJdXrhh5ZbKbxlWrYX3dvEMGJBafAW_d0cd56c0-a3f9-45da-8604-f4e284134c98.jpg?v=1706296400"
