"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Must Have Shirt","57499353121700","15048402370852","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_68d93168-72bd-4b06-9908-781540fc49b1.jpg?v=1715517967"
"Must Have Shirt","57499353116200","15048402403620","warehouse","1","LimeGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_02249f8b-ba24-4bfa-b083-b866c5829c2a.jpg?v=1715517968"
"Must Have Shirt","57499353120900","15048402436388","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_66d1a808-0255-4982-a9b0-9dacf40c689d.jpg?v=1715517987"
"Basic Sleeveless Dress","31499494021700","15036752920868","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b4698027-a0f5-448a-a3da-540854ba123d.jpg?v=1716905079"
"Butterfly Shirt","15499767220700","15036756558116","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8593cfd4-4579-4077-9a9f-c58f40731def.jpg?v=1716985872"
"Jakkar Linen Scarf","10011030967217","15036806136100","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_cd4efe5c-8061-4e67-a3ff-61226dcdac7e.jpg?v=1713086547"
"Linen Pleats Blouse","16499767018800","15036819243300","warehouse","1","Lavender / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_9f1d8909-174d-4445-aece-62aa916a1419.jpg?v=1715278491"
"Breeze Loose Top","31499464821740","15036827173156","warehouse","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_25f0cb5b-0a8b-4d88-9027-5c97b5fe9f4e.jpg?v=1719410591"
"Portable Skirt","10088484142217","15036827205924","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_107e2a63-29a7-423a-aa02-00fbda57a6c2.jpg?v=1709746348"
"Butterfly Shirt","15499767200200","15036827533604","warehouse","1","Offwhite / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_39f092a1-bf64-4ddd-b3c4-e9d1eeff12c4.jpg?v=1716985884"
