"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs41771","Wide Leg Basic Pants","14590550421720","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_e71b01ca-1d49-4bb3-8f79-404b382cd3bd.jpg?v=1732197724",""
"Lvs41989","Light Gradient Cotton Scarf","60011010212001","1","33","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/33_59643bac-7adf-40d5-87f6-7613ea06d1fb.jpg?v=1723979146",""
"Lvs41989","Light Gradient Cotton Scarf","60011010212161","1","13","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/m_2663a3fe-367d-4d1b-a7db-88dcdf503ac6.jpg?v=1723979208",""
"Lvs41989","Cotton Crinkle Scarf","10413095908098","1","DamsonPurple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_60bee552-de5f-442e-b5a8-1ac16381afbd.jpg?v=1728823996",""
"Lvs41989","Normal Underscarf","10422424121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_4ac38e7e-6256-4415-be22-a01441315f5a.jpg?v=1728391827",""
"Lvs41989","No Thread Underscarf with Tie-Back","10022323100100","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_2c33ae67-42a2-44ba-97b0-baef5caa7fa6.jpg?v=1728404039",""
"Lvs41989","Essential Comfort Winter Shawl","60077074184073","1","DeepPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_fcf06999-036d-4a01-8fd4-32ad06d989f5.jpg?v=1727359520",""
"Lvs41989","Aurora Winter Shawl","60077174108302","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_aeb4b670-f39b-4289-acce-49ea6ca1d1e8.jpg?v=1727361111",""
"Lvs41989","Elegant Winter Shawl","60077174145301","3","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_b68a1559-4450-45fc-aac4-179245bbdb12.jpg?v=1728992202",""
"Lvs41989","Basic Pullover","76590190900300","1","Offwhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_1e905b17-79dd-4b69-a67b-f93555ca76b3.jpg?v=1733438254",""
"Lvs41990","Cozy Cotton Scarf","10011030950161","1","Pastel Orange","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs41990","Cozy Cotton Scarf","10011030950214","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs41990","Cozy Cotton Scarf","10011030950076","1","Purple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs41990","Cozy Cotton Scarf","10011030950138","1","Turqoise","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs41990","Cotton Kuwaiti Underscarf","10022323721700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_75efc3f6-bc8f-4e56-b0a0-3de93ebe0e4d.jpg?v=1728337346",""
"Lvs41990","No Thread Underscarf","10022323021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/mainnotthe.jpg?v=1729007476",""
"Lvs41991","Starry Night Winter Shawl","60077174005901","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/74_f934ab50-720d-438c-b76f-50651e73227f.jpg?v=1727475629",""
"Lvs41992","Matte Magnet Pin","60444142421700","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_cacf5a39-72b5-44fd-a87c-672059c0d763.jpg?v=1716890628",""
"Lvs41992","Matte Magnet Pin","60444142400100","2","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_42c14fb6-adba-4e84-9092-4f6bd7d55fb4.jpg?v=1716890629",""
"Lvs41993","Leopard Winter Shawl","60077174166303","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21_be0b1bc2-e88a-4c49-8332-3e852fd1723d.jpg?v=1727360744",""
"Lvs41994","Easy Closed Wrap Scarf","10413094423196","1","OatBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_9236ccd0-e4b9-46e4-ac00-2437a39eed1b.jpg?v=1729518181",""
"Lvs41994","Easy Closed Wrap Scarf","10413094412596","1","Clay","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_efaf29dc-9f82-4a24-98fa-ab1bf8c1ec2a.jpg?v=1729518188",""
"Lvs41994","Easy Closed Wrap Scarf","10413094411496","1","TaupeBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_d8ab6407-5c98-4fa0-80ae-94f1203272a6.jpg?v=1729518165",""
"Lvs41995","Must Have Shirt","57590441121700","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_5c87f95f-73b1-4cca-b19e-d4b5a35151f0.jpg?v=1732117780",""
"Lvs41995","Must Have Shirt","57590441100300","1","Beige / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_68852370-95c0-4a50-990b-aa7f7fda9442.jpg?v=1732117785",""
"Lvs41995","Must Have Shirt","57590441100200","1","Offwhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_a34f8895-ebd6-407c-8131-e73ebe48cbbc.jpg?v=1732117774",""
"Lvs41995","Fluffy Shirt","17590440200200","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_067623ef-3ece-4d63-ac1d-667cc4b64356.jpg?v=1731924014",""
"Lvs41996","Easy Closed Wrap Scarf","10413094422996","1","GreyishPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_b755cf2b-1101-4b1a-a52a-79db8244509e.jpg?v=1729518148",""
"Lvs41997","Cozy Cotton Scarf","10011030950005","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_bdb50059-b867-43a7-acbc-692d851c0e3d.jpg?v=1728837289",""
"Lvs41997","Cozy Cotton Scarf","10011030950132","1","Lead","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/27_e188f0a0-7dab-4a99-98cc-1894728930ca.jpg?v=1728837285",""
"Lvs41997","Cozy Cotton Scarf","10011030950031","1","Mauve","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs41997","Cozy Cotton Scarf","10011030950069","1","RubyRed","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_4ce33553-8a50-4f52-ae89-73ee02a306b7.jpg?v=1728837299",""
"Lvs41997","Cozy Cotton Scarf","10011030950083","1","Mulberry","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs41997","Cozy Cotton Scarf","10011030950011","1","Sand Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_44a098c6-8a58-4e77-b21a-f35eae400fd8.jpg?v=1728837230",""
"Lvs41998","Soft Overshirt","57090463422920","1","Cafe / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_79c6da6a-1c81-4e81-8e87-720a96af374e.jpg?v=1727716696",""
"Lvs41999","Stripy Kuwaiti Clips Cap","10422424441217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_126c2eb2-fbfd-4c5a-ac23-87a87af5f6b0.jpg?v=1728340999",""
"Lvs41999","Lined Buttoned Skirt","10055151000200","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_bbafb88f-8afd-4817-9b37-c9ba8a247385.jpg?v=1721560854",""
"Lvs42000","Matte Magnet Pin With Logo","60444142321700","1","10","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_eefc4e0d-6457-4536-8a85-3c989e4925bf.jpg?v=1716889790",""
"Lvs42000","Matte Magnet Pin With Logo","60444142309700","1","6","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_b6acd4b1-2e41-4ad5-8596-0c2ab2cd5151.jpg?v=1716889779",""
"Lvs42000","Matte Magnet Pin","60444142411800","1","7","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_235400a4-19ba-4c4e-a3b1-3c8d02411fd9.jpg?v=1716890629",""
"Lvs42000","Matte Magnet Pin","60444142421700","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_cacf5a39-72b5-44fd-a87c-672059c0d763.jpg?v=1716890628",""
"Lvs42000","Hijab Satin Scrunchie","12422020121700","2","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_28193c81-e8ee-439a-9102-d2a9c1959f44.jpg?v=1719239902",""
"Lvs42000","Kuwaiti Basic Scarf","10413097527398","1","LightCashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_dcea46a6-6984-485f-b514-38535ee268e9.jpg?v=1730385445",""
"Lvs42001","Pleated Puffed Chemise","10033535000260","1","2XL / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_28001d7c-cd1d-4c8b-b925-6bdd09bd9a48.jpg?v=1716849568",""
"Lvs42002","Basic Sleeveless Dress","31499494021700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b4698027-a0f5-448a-a3da-540854ba123d.jpg?v=1716905079",""
"Lvs42003","Double-faced Shawl","60077174007904","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/126.jpg?v=1727601391",""
"Lvs42003","No Thread Underscarf","10422323035500","1","BuffBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_8ef50efc-85fa-4c5b-8865-241f5885c3fd.jpg?v=1733156859",""
"Lvs42003","No Thread Underscarf","10422323036900","1","MossBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_8cd35fdd-48d9-4b10-844a-e0a6d8e0be4d.jpg?v=1730219011",""
"Lvs42004","Gift Box","10488686152024","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_9e24c3a0-076a-4f81-9ba9-66e7260ac454.jpg?v=1713908587",""
"Lvs42004","Leopard Winter Shawl","60077174166302","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_ddeda020-22b0-40f3-9237-047b740f22cf.jpg?v=1727360732",""
"Lvs42005","Bocca Cardigan","76590696321700","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_5614c06e-f2a7-4ddc-9d3a-cc8e4b86595b.jpg?v=1733402487",""
"Lvs42006","Anytime Set","57590770121740","1","WashedBlack / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_727225b1-f743-4796-8c96-7e9254f11e62.jpg?v=1733653437",""
"Lvs42007","Must-Have Cotton Scarf","10413085221798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_aa21df28-db84-4b13-809f-334ca9f68533.jpg?v=1724928242",""
"Lvs42008","Poplin Dress","57496261621700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_896c957f-a977-4b88-aa38-fe07f187cd9d.jpg?v=1719413210",""
"Lvs42008","Plain Basic Abaya","12496261321700","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_5d2fb9f2-6bf6-4eca-909d-210f430c0358.jpg?v=1733238067",""
"Lvs42009","Portable Isdal","68488484121700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2_395b55f1-7470-4d40-b5d0-9ebf8ecc800e.jpg?v=1709746341",""
"Lvs42009","Portable Isdal","68488484138600","1","TortillaBrown / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/re_77a5577d-168f-44c9-bef9-66e2eaf534a2.jpg?v=1733152468",""
"Lvs42009","Portable Isdal","12488484121400","1","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/6_7538c4e0-2e7d-41b8-977d-51beea432a7d.jpg?v=1709746341",""
"Lvs42010","Basic Clips Underscarf","10022424021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/m_4e2d218c-e4a7-4770-897a-357bd9e5abb1.jpg?v=1728337730",""
"Lvs42010","Basic Clips Underscarf","10422424023100","1","Clay","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_650d9f60-c1f3-4526-90d8-4be272199b16.jpg?v=1728337729",""
"Lvs42010","Body Sleeveless Normal Neck","10433434521740","2","Large / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Nx8xoCSzXVVHRymKZr0KyBrsqgaqXiQv1clfty0z_248b5035-68b5-4f59-9d24-437375d5f2a1.jpg?v=1706294189",""
"Lvs42011","Diamond Counter","10088484341408","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_afe30b67-dd38-4058-bd27-f575ebdc19c9.jpg?v=1727111040",""
"Lvs42011","Matte Magnet Pin","60444142421700","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_cacf5a39-72b5-44fd-a87c-672059c0d763.jpg?v=1716890628",""
"Lvs42011","Plain Basic Abaya","12496261321700","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_5d2fb9f2-6bf6-4eca-909d-210f430c0358.jpg?v=1733238067",""
