"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Plain Cozzy Squared Scarf","10011130952002","14977687650596","warehouse","1","11","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/g75cGOyOdhIDM2AOlMs0dHFARTdVsB8ifcWnnnbM_4823556a-9c13-4baa-a810-2ff925552101.jpg?v=1706296910"
"Must Have Shirt","57499353106100","14977690403108","warehouse","1","Orange / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_06b20b49-b81f-4ca6-9ffa-ba30fd0b586b.jpg?v=1715517992"
"Puffy Poplin Chemise","57499760107500","14977702265124","warehouse","1","Purple / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_9a03be42-aae1-4ced-abc1-8f51218b68b8.jpg?v=1720084576"
"Washed Zipper Hoodie","47090369518300","14977702297892","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_1d08701f-974c-448e-81dc-b69840e3fc19.jpg?v=1709746178"
"Portable Skirt","10088484142217","14978048000292","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_107e2a63-29a7-423a-aa02-00fbda57a6c2.jpg?v=1709746348"
"Portable Isdal","10088484141172","14978048065828","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_367a7495-8a83-486e-93cc-a913fa7f7512.jpg?v=1709746341"
"Fluffy linen Scarf","10011030965008","14978280456484","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/uVSxzrZPD8JPMaG9KnAQ7N0p1OcGM5qVOdwNzh8f.jpg?v=1709406631"
"Lined Linen Scarf","10011030977010","14978280489252","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f753bf4e-a4de-4ecc-8601-b882208ad316.jpg?v=1712575842"
"Haven Linen Scarf","10011030973217","14978280522020","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_42b98ca4-465c-4a1f-9cf2-01d7ccfc2122.jpg?v=1713079105"
"Must-Have Cotton Scarf","10011013584002","14978322792740","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_588b6105-8cb3-4934-8796-05838c368f60.jpg?v=1714064570"
"Basic Lycra Scarf","10011030975263","14978335768868","warehouse","1","LightCafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_9d6d7091-71ca-4fc5-ba12-5ba548e3fd1e.jpg?v=1713106244"
"No Thread Underscarf","10022323008200","14978335801636","warehouse","1","DarkRed","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/T0JKGQcfCEbNqHssmHK8Oy9OFvyI92Wu5F2nRxdY_ae55f7f8-ef0d-46c3-ac32-5a23afb3be8d.jpg?v=1719499398"
"Classy Lycra Scarf","10011030808231","14978335899940","warehouse","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_aebe82ee-01ca-412a-b883-0c6085cb7c0a.jpg?v=1715857820"
"Classy Lycra Scarf","10011030808025","14978335932708","warehouse","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_a0e28970-af4d-421f-add6-52072409e854.jpg?v=1715857817"
"Oversized Shirt","22499359321700","14978345730340","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_2720530b-4059-4cdc-8dbb-f39bf1c5d4fa.jpg?v=1717963802"
"Everyday Linen Satin Scarf","10011030971124","14978362769700","warehouse","1","OatBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_9db027ac-d44d-4cbf-9d59-12c061295d3c.jpg?v=1718287522"
"Sleeveless Breathable Top","17499464221740","14978391965988","warehouse","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_87433ef8-a486-454f-a12d-2e32d0dbb3e4.jpg?v=1719150425"
"Pure Chiffon Crinkle Scarf","10011020013172","14978459795748","warehouse","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_73346cc1-2676-4ed8-994a-52be25cac7d4.jpg?v=1719915576"
"Plain Pure Scarf (Big Size)","10011020023010","14978459828516","warehouse","1","Latte","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023010.jpg?v=1719321379"
"Snake Chiffon Scarf","10011001014401","14978459861284","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/PU7oGxlA4iKlekIUkfTodRpfpIPEFCy7iVOf7xkH_4c5b1e1a-e0c3-485f-ad85-09b372c5b05e.jpg?v=1709421375"
"Suave Chiffon Scarf","10011001015062","14978459926820","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_06d1deb8-9220-49af-a57a-100273fc1ebd.jpg?v=1717406012"
"Petal Chiffon Scarf","10011001015235","14978459959588","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_e6fdcc13-96df-456c-98c0-f481c93517d5.jpg?v=1717406375"
"Blooming Embrace Scarf","10011001015182","14978460025124","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_af9911f5-b84d-4909-882a-995a5ef30c5f.jpg?v=1717424309"
"Plain Pure Scarf (Big Size)","10011020023033","14978460090660","warehouse","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023033.jpg?v=1719321332"
"Mini Lines Glittery Satin Chiffon","10011020035217","14978460254500","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_7c1345b5-709d-44c9-8ba7-d4d9b350d005.jpg?v=1718198655"
