"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Cotton Crinkle Scarf","10011030959186","14936933531940","warehouse","1","Aegean","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_a8cd4c61-767e-4edf-94c1-fa8f61bad0ac.jpg?v=1717328678"
"Modal Cotton Scarf","10011030957002","14936933597476","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8FAb2yqWO6Y7BCqHeJ8ohhwsbX1HeZdLeGPlqAKb_078dbb9b-92b7-4dcb-a114-27728abf9081.jpg?v=1706297481"
"Cozy Cotton  Scarf","10011030950159","14936933663012","warehouse","1","Seafoam","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/H4rYaeD56pofPxPutnOzX9eGteUOc5WC9uO4saRJ_72d409f0-fc73-41b9-b273-f7f49b0f4b1a.jpg?v=1706297410"
"Letters Printed Modest Burkini","17499160862620","14950847447332","warehouse","1","M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_9327674f-796a-40cb-b25e-6a28fc809c02.jpg?v=1718290821"
"Cotton Kuwaiti with Tie-Back","10022323521700","14947254763812","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/TfyyThHklzuHGMQP1TPQcBXdn0XlLWcIpU88YiLA_04204435-78ed-44e8-9efe-6beabedf7181.jpg?v=1706295785"
"Pleated Puffed Chemise","10033535000230","14947254862116","warehouse","1","Medium / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_28001d7c-cd1d-4c8b-b925-6bdd09bd9a48.jpg?v=1716849568"
"Mini Lined Satin Chiffon","10011020033232","14947254927652","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6065f0cd-744a-471d-9225-e1b430c7be3b.jpg?v=1718197904"
"Plain Pure Scarf (Small Size)","10011020022032","14947254960420","warehouse","1","DustyRose","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/TBdVq0BTe6LffMXxddjyNPmUf297585yeTCbi4mZ_b2a4cfbe-0566-4f9c-96d5-112e9e2d392c.jpg?v=1706296757"
"Plain Pure Scarf (Small Size)","10011020022019","14947254993188","warehouse","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/GU6KrJxAW8olINBBA7FBvZZfo9ClSjhe199Z49t6_e07a4fee-508f-4ffa-be25-93fb404f899f.jpg?v=1706296757"
"Plain Pure Scarf (Small Size)","10011020022002","14947255025956","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2h8zo9yYY9FatORbmM4cu470x2Wlzh9lzDgg4XwJ.jpg?v=1706296757"
"Blue Linen Set","57499868300100","14954928275748","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_536ecc38-b1fe-4857-862b-1999e81769e4.jpg?v=1718007504"
"Plain Pure Scarf (Small Size)","10011020022001","14954972807460","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023001.jpg?v=1719321239"
"Zipper Modest Burkini","17499169921740","14954982539556","warehouse","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_067d46ee-1810-47fc-84b8-c2f15af828c1.jpg?v=1717763801"
"Aura Dress","16499262323100","14955024351524","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Yura Basic Dress","57499262116200","14955063836964","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_220b2fb6-0e40-482d-b959-c9693191afb7.jpg?v=1717081338"
"Comfy Shirt","10099353613600","14955064459556","warehouse","1","Neon-green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_b6335937-5931-4953-8e4a-85ac2c77931e.jpg?v=1712332863"
"Zipper Modest Burkini","17499169921720","14955066917156","warehouse","1","S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_067d46ee-1810-47fc-84b8-c2f15af828c1.jpg?v=1717763801"
"Butterfly Shirt","15499767200200","14955066949924","warehouse","1","Offwhite / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_39f092a1-bf64-4ddd-b3c4-e9d1eeff12c4.jpg?v=1716985884"
"Hooded Oversized Shirt","10099393802304","14955073306916","warehouse","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_f124f819-6b10-4339-bf99-92dbd07e7dd1.jpg?v=1712224232"
