"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs52935","Leopard Whisper Shawl","10577172573300","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_e085eefb-e6ff-4496-9b6a-cf5d353ded3f.jpg?v=1739095835",""
"Lvs52935","Vital Chiffon Scarf (Big Size)","10512002317698","1","ForestGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/59_8568b15b-45c2-430a-9edd-f5a5d2f38b6a.jpg?v=1737561440",""
"Lvs54514","Normal Underscarf","10422424121700","3","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_4ac38e7e-6256-4415-be22-a01441315f5a.jpg?v=1737468641",""
"Lvs54514","Striped Kuwaiti Scarf","10413095321798","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_56f07f4a-64ee-4116-9281-8c19a2056680.jpg?v=1737468200",""
"Lvs54514","Wide Stripped Kuwaiti Scarf","10413095821798","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_8445f7bd-700d-4923-a213-b2918b662bef.jpg?v=1739014649",""
"Lvs55785","Dreamy Acid Pants","43590543621720","1","WashedBlack / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_b3c84248-b7f3-4f08-89b5-572ba851319e.jpg?v=1737468397",""
"Lvs55786","Normal Underscarf","10022424123100","1","DustyRose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_1329d429-e2ff-43e3-99e1-16d7b04f02d5.jpg?v=1737468641",""
"Lvs55786","Normal Underscarf","10022424112100","1","ChannelGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_204ec895-4379-4630-b931-4d314f78380c.jpg?v=1737468641",""
"Lvs55786","Normal Underscarf","10022424103300","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_efc69cf1-ec38-4f2c-a8d5-9164e378f2d6.jpg?v=1737468641",""
"Lvs55786","Crystal Jacket","57590965123100","1","Champagne","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_69d7b492-0ebd-436c-849c-02ed60d727d2.jpg?v=1737632589",""
"Lvs55787","Balloon Cardigan","76590696100400","1","Beige / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_cea285b2-dcae-422f-918c-0da38f5daa71.jpg?v=1737468484",""
"Lvs55788","Portable Isdal","68488484138600","1","TortillaBrown / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/re_77a5577d-168f-44c9-bef9-66e2eaf534a2.jpg?v=1737469464",""
"Lvs55788","Portable Skirt","12488484217000","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4_4335d076-7c97-4f0c-ab94-deefc2a14110.jpg?v=1737469466",""
"Lvs55789","Plain Viscose Isdal","62566016121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_8ddca6e5-227c-43f2-997c-077b2c087a59.jpg?v=1739717147",""
"Lvs55790","Spark Winter Shawl","60077174130302","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_1c5bccc6-f028-4126-bd58-5156378b4f6f.jpg?v=1737469375",""
"Lvs55791","Butterfly Kaftan","62596363436000","1","OliveDrab","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0b819506-0d51-4d18-b205-5fe17c849288.jpg?v=1738838646",""
"Lvs55791","Soft Sands Kaftan","12596365029600","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_20b17a70-1855-4c69-93ed-2ee9325d41c1.jpg?v=1739175759",""
