"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs46938","Holes Winter Shawl","60577071600400","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/24_80828d1e-305f-4647-bb03-5edf9a530723.jpg?v=1734617482",""
"Lvs47111","Silk Crinkle Scarf","10414009021798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_c169afa4-95a7-46fe-a1bc-f1f8d4e27b32.jpg?v=1732457122",""
"Lvs47111","Silk Crinkle Scarf","10011040090010","1","Latte","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_59192ea9-6f32-4bbe-95da-1c69414a3298.jpg?v=1732457105",""
"Lvs47111","Silk Crinkle Scarf","10414008312798","1","Gainsboro","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/mmmm_4b06c839-89a7-42c2-bbaf-210f64d607bd.jpg?v=1732457155",""
"Lvs47111","Silk Crinkle Scarf","10414009022998","2","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_4db987d7-000e-4215-b6a6-577985c4d81d.jpg?v=1732457117",""
"Lvs47111","Dots Crinkle Silk Scarf","10011040091003","1","Bisque","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_8cb2419c-980b-4558-870f-69a207b6416a.jpg?v=1723121418",""
"Lvs47111","Dots Crinkle Silk Scarf","10414009111898","2","BoleBrwon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_88247ce3-4f84-41de-8050-8a09411f7028.jpg?v=1724069111",""
"Lvs47111","Diamond Lycra Scarf","10413091328998","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10413091328998.jpg?v=1728212517",""
"Lvs47111","Serenity Lycra Scarf","10413082000298","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_757bc0de-563a-4460-88e6-eadb1512d66c.jpg?v=1732959047",""
"Lvs47111","Dots Crinkle Silk Scarf","10414009101498","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b6f3d349-e613-43be-87d1-a4209b3ccdbc.jpg?v=1724069109",""
"Lvs47112","Normal Underscarf","10422424121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_4ac38e7e-6256-4415-be22-a01441315f5a.jpg?v=1728391827",""
"Lvs47112","Normal Underscarf","10022424121400","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_4c929b0d-576e-4620-ad93-0aca35268858.jpg?v=1728391825",""
"Lvs47112","Normal Underscarf","10022424123100","1","DustyRose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_1329d429-e2ff-43e3-99e1-16d7b04f02d5.jpg?v=1728391837",""
"Lvs47112","Normal Underscarf","10422424100100","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_1ad5ce89-cea2-426b-93cb-4d2a13653950.jpg?v=1728391782",""
"Lvs47112","Normal Underscarf","10022424108200","1","Maroon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_7b7e7559-5fff-497f-a540-e77a754aff46.jpg?v=1728391841",""
"Lvs47113","Double Sided Tape","10488686240100","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182",""
"Lvs47113","Scarf Straightener","0889","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_0d99293c-3c5c-46c4-b8db-d0e737e20f56.jpg?v=1721555801",""
"Lvs47113","Buttoned Chemise Skirt","10455150100140","1","2 / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_54189144-4eda-47e5-b0f7-50d07c0391cb.jpg?v=1732798622",""
"Lvs47113","Buttoned Chemise Skirt","10455150121740","1","2 / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c0cd0ce7-cebc-4974-ab31-8e33ff5c1d41.jpg?v=1721561171",""
"Lvs47113","Wide Striped Pullover","76590190221700","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_59e1078c-a7fa-4a06-a035-165399f135c4.jpg?v=1734458310",""
"Lvs47114","Easy Closed Wrap Scarf","10413094422996","1","GreyishPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_1092a98b-315e-4d21-b332-c73c9b495a7c.jpg?v=1733663713",""
"Lvs47114","Sparkle Satin Chiffon Scarf","10412004201298","1","LightCafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10412004201298.jpg?v=1726479174",""
"Lvs47114","Sparkle Satin Chiffon Scarf","10412004221998","1","ChocolateBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10412004221998.jpg?v=1726479178",""
"Lvs47115","Plain Cozy Squared Scarf","10011130952217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_1d85657c-28b2-4116-92a8-50c285cf8bfe.jpg?v=1728752276",""
"Lvs47115","Leopard Winter Shawl","10577172571900","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_158c03df-aa5a-4359-801b-6d383bb1303b.jpg?v=1735224334",""
"Lvs47116","Leopard Satin Chiffon Scarf","10412060051998","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_5e9fb0ce-fe07-4f2b-894f-c53b77c78441.jpg?v=1733141085",""
"Lvs47116","Leopard Winter Shawl","10577172571900","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_158c03df-aa5a-4359-801b-6d383bb1303b.jpg?v=1735224334",""
"Lvs47117","Portable Skirt","68488484221700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_107e2a63-29a7-423a-aa02-00fbda57a6c2.jpg?v=1709746348",""
"Lvs47117","Chemise Collar","10455050121700","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c4f9f7ba-3deb-4ced-b387-88c3688fc903.jpg?v=1721562005",""
"Lvs47118","Denim Trench Coat","45590964818300","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_1c45fb38-528e-44c0-8bd5-413ba06e6de3.jpg?v=1735475764",""
"Lvs47119","No Thread Underscarf","10422323000200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_0c5047aa-aae1-45b5-a7c4-d9ce64719c78.jpg?v=1728308716",""
"Lvs47119","Breathable Sleeveless Dress","18499262216240","1","LimeGreen / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_5948dfab-c413-4d3a-bf03-b816a2fc6d2b.jpg?v=1719326386",""
"Lvs47120","Classic Check Shawl","60577170160100","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/40_f157e4ae-3a59-4666-a560-76317f686db8.jpg?v=1734622506",""
"Lvs47121","Wide Short Ribbed Pullover","10590165921700","1","Free Size / 18","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_a236bb11-b2e2-4c4a-9785-b2cb4d665e3f.jpg?v=1727683720",""
"Lvs47122","Leopard Double Face Vest","68590965871900","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_f68be6fb-86e2-43ec-bdbb-467e539b1eed.jpg?v=1734350670",""
"Lvs47123","Plain Cotton Lycra Scarf","10413095112698","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_580031df-7157-4689-810c-6e1eae24c44e.jpg?v=1730387667",""
"Lvs47123","Healthy Hair Underscarf","10022323800100","2","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_62d27292-be1e-4849-b55e-45c5c12495a6.jpg?v=1729168874",""
"Lvs47124","Double Sided Tape","10488686240100","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182",""
"Lvs47124","Matte Magnet Pin With Logo","60444142309700","1","6","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_b6acd4b1-2e41-4ad5-8596-0c2ab2cd5151.jpg?v=1716889779",""
"Lvs47125","Casual Fur Jacket","16590964021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_178b46f4-8a26-414d-ad21-186ef6a85cdd.jpg?v=1735218178",""
"Lvs47125","Animal Print Pullover","43590166130300","1","Free Size / 1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_7412b120-e52f-4e80-8d24-6eb9f21f7938.jpg?v=1735048119",""
"Lvs47126","Squared Winter Shawl","60077174128301","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/41_a098c13b-316c-4ed5-9bcb-0a106e76b741.jpg?v=1727364482",""
"Lvs47127","Breeze Denim Shirt","43590442818300","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_07bed371-6e7b-409c-aa2a-bb6e4584de7a.jpg?v=1735048668",""
"Lvs47128","Bohemian Bloom Shawl","60577172304900","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/91_b7f547d2-34e2-48eb-a113-80e3ba1154b9.jpg?v=1734718510",""
"Lvs47129","Casual Fur Jacket","16590964001500","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b709e24a-a112-4765-9ba6-aa08724fa9e2.jpg?v=1735218178",""
"Lvs47129","Casual Fur Jacket","16590964022900","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_79cd520d-5f4a-4013-b0ce-55d590b8f378.jpg?v=1735218178",""
"Lvs47130","Double Sided Tape","10488686240100","2","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182",""
"Lvs47131","No Thread Underscarf","10422323000400","1","Light Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/26_561c1e31-098b-44ca-a8b1-2833bcde435d.jpg?v=1728308723",""
"Lvs47131","No Thread Underscarf","10422323021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_26f35b78-db74-49ff-be17-a58461e36c8e.jpg?v=1728308686",""
"Lvs47131","Basic Lycra Pack Scarf","10011030969217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_b6aeb57b-509e-42e3-99c3-ae8596efbff2.jpg?v=1735404198",""
"Lvs47132","Buttoned Chemise Skirt","10455150100100","1","1 / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_54189144-4eda-47e5-b0f7-50d07c0391cb.jpg?v=1732798622",""
"Lvs47132","Chemise Collar","10455050100100","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f301a71b-c0ee-4701-af3f-ed01a6463164.jpg?v=1721562005",""
"Lvs47132","Easy Closed Wrap Scarf","10413094423196","1","OatBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_9236ccd0-e4b9-46e4-ac00-2437a39eed1b.jpg?v=1729518181",""
"Lvs47132","No Thread Underscarf","10422323000200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_0c5047aa-aae1-45b5-a7c4-d9ce64719c78.jpg?v=1728308716",""
"Lvs47132","No Thread Underscarf","10422323000100","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d014db4d-01de-44a2-9e22-8a0af62d4bbc.jpg?v=1728308638",""
"Lvs47132","Plain Basic Abaya","12496261329600","1","Free size / Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_6c998fea-0368-4425-91a0-d1c8d56f063c.jpg?v=1733238069",""
"Lvs47133","Essential Hoodie","17590330617000","1","Olive / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_4da88630-b9ca-41e7-b759-41432a219121.jpg?v=1735170861",""
"Lvs47133","Braided Pullover","76590190506300","1","Red / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0b89095d-dffa-4442-a880-a35009beafe5.jpg?v=1734475931",""
