"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Fairy Tale Scarf","10011010141217","14947240280356","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pH3Y982el7h6cCMbdfgysy9bnibzyKORcEjDUMNv_41d5a14b-8d41-47dd-9e6d-753cb32c5f9a.jpg?v=1706297442"
"Must Have Shirt","57499353100200","14937112150308","warehouse","1","White / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_fad5f9a9-2c92-4a1f-94cd-1a3137eaf559.jpg?v=1715515359"
"Hooded Oversized Shirt","10099393800404","14947290874148","warehouse","1","LightBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_728b537c-45e8-453f-b366-854a199abae3.jpg?v=1712224231"
"Basic Oversized Shirt","13499359300100","14947290906916","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_3a8bd888-420f-4e57-aefc-f66c6979e6c1.jpg?v=1715158262"
"Butterfly Shirt","15499767220700","14947290939684","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8593cfd4-4579-4077-9a9f-c58f40731def.jpg?v=1716985872"
"Everyday Linen Pants","14499555404840","14947290972452","warehouse","1","HotPink / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f438470a-1a32-4755-bbf9-6c8065099319.jpg?v=1717074366"
"Breathable Sleeveless Dress","18499262200220","14947291005220","warehouse","1","Offwhite / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_836e83bd-b0f5-4061-9c0f-a5b507d2053c.jpg?v=1717493312"
"Pin Box – Black","80044340300001-3","14947291037988","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/75l6BrUDcPzIxHQR12zFPMdpcBXworTvWbjxp92c.jpg?v=1709659312"
"Basic Sleeveless Dress","31499494021700","14947291070756","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b4698027-a0f5-448a-a3da-540854ba123d.jpg?v=1716905079"
"Chemise Sleeves Basic Undershirt","10033030000250","14947291103524","warehouse","1","XLarge / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_7836ea87-c7d3-4c5b-b25c-dba943fb6f06.jpg?v=1716821094"
"Pleated Plain Square Scarf","10011120019010","14947291136292","warehouse","1","23","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/6TMiyiBt33OjOcXLTpZKDHyj5K9T5vpovybX4zf3_8b1ce93e-4ffc-4dff-97c7-b8f310a26cf5.jpg?v=1706296478"
"Light Gradient Cotton Scarf","60011010212110","14947291169060","warehouse","1","15","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/7aTz2qCCBI8DQA1kTHHBWXeF4HDiIpW7uvOr88nA_ba157221-6ee4-4444-9176-91ea2f1b7bdd.jpg?v=1707221770"
"Light Gradient Cotton Scarf","60011010212115","14947291201828","warehouse","1","22","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/LPf6dCScrH8a2DyGvsgpAw2QHAlYLVj1vnDworMv.jpg?v=1707227059"
"No Thread Underscarf With Tie-Back","10022323101200","14947291234596","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Untitled-2-Recovered-Recovered-Recovered-Recovered-Recovered-Recovered.jpg?v=1714547665"
"No Thread Underscarf With Tie-Back","10022323121700","14947291267364","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/quSFbTrepLAdYVa23sN3VQGwms40PQ6gWEmLQNxn_4637d56c-aff0-4a2d-900a-bd4fab296f28.jpg?v=1706295767"
"Sugary Skirt","75099858300201","14947291300132","warehouse","1","Free size / 5","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/TyLPhF4tbFhwtbxhPPmulpw8N3xPlRLa1PnZREy0_109cadff-accf-4481-bc60-1b0b51118ab2.jpg?v=1706295294"
"Portable Isdal","10088484141217","14947291332900","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2_395b55f1-7470-4d40-b5d0-9ebf8ecc800e.jpg?v=1709746341"
"Vital Shirt","17499459900440","14947291365668","warehouse","1","Beige / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17499459900420.jpg?v=1718267651"
"Workaday Shirt","10099489404600","14962748424484","warehouse","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_b1ac6f5a-7c9e-4c24-9be3-cf5f8cd5e73a.jpg?v=1716897622"
"Basic Cover Up","21499160721700","14962763366692","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499160721700.jpg?v=1717941847"
"Yura Basic Dress","57499262121700","14962779750692","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_f05b3fe0-1783-40b1-b85c-f1baa6c24278.jpg?v=1717081351"
"Leopard Lycra Scarf","10011030803002","14962782765348","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_49715685-6330-41a1-882d-5faf56514662.jpg?v=1717399693"
"Matte Magnet Pin","1001-13","14962782830884","warehouse","1","5","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_a6a80dcc-688f-4278-ad17-da357c9d8515.jpg?v=1716890619"
"Matte Magnet Pin With Logo","1001-24","14962782863652","warehouse","1","5","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_85f8e567-d474-44ae-b403-1963b17d82ad.jpg?v=1716889781"
"Double Sided Tape","10488686240100","14962789974308","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182"
