"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs41771","Wide Leg Basic Pants","14590550421720","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_e5af3494-e2f8-4619-9007-d994be2eb808.jpg?v=1735479450",""
"Lvs43565","Ready Wrap Chiffon Magnetic Scarf","10412005400495","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_91b85fbf-a5b5-4cbe-8bef-8ca45238bc8f.jpg?v=1734272259",""
"Lvs43565","Striped Skirt Extension","12455151500400","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_36953b58-c766-41e3-8af5-bb1d8ef93086.jpg?v=1733409372",""
"Lvs43566","Striped Skirt Extension","12455151500400","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_36953b58-c766-41e3-8af5-bb1d8ef93086.jpg?v=1733409372",""
"Lvs43566","Ready Wrap Chiffon Magnetic Scarf","10412005400495","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_91b85fbf-a5b5-4cbe-8bef-8ca45238bc8f.jpg?v=1734272259",""
"Lvs44577","Comfy Shirt","16499453600400","1","BoneBeige / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_34ec3aed-ad89-4466-ad41-3cdd6601971b.jpg?v=1727254175",""
"Lvs44577","Comfy Shirt","16499453616200","1","Light green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_b6335937-5931-4953-8e4a-85ac2c77931e.jpg?v=1712332863",""
"Lvs45543","Holes Winter Shawl","60577071600400","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/24_80828d1e-305f-4647-bb03-5edf9a530723.jpg?v=1734617482",""
"Lvs46476","Sophistication Winter Shawl","60577071414700","1","Blue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_b800a71e-bffb-48b8-b603-946ce118043a.jpg?v=1734947079",""
"Lvs46476","Aurora Winter Shawl","60077174108302","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_aeb4b670-f39b-4289-acce-49ea6ca1d1e8.jpg?v=1727361111",""
"Lvs46476","Whisper Short Tassels Shawl","60077015974051","1","Orange","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_c87ccf5b-8fb5-4157-85ea-d53bc6ba7800.jpg?v=1729514243",""
"Lvs46477","No Thread Underscarf with Tie-Back","10422323121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_98af5df0-c1b9-4699-b107-de8b5bdee678.jpg?v=1728404053",""
"Lvs46477","Fairy Tale Scarf","10011010141002","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_2371962c-239a-429d-b8d4-e139b9da91ef.jpg?v=1724337344",""
"Lvs46477","Modal Cotton Scarf","10413095721798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_1fd79e0e-109f-4db9-95be-d39768fc5f0e.jpg?v=1724752646",""
"Lvs46478","Vital Chiffon Scarf (Big Size)","10011020023002-2","1","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_436c80d5-8b8b-4e3f-a356-3e2a057a887b.jpg?v=1731514014",""
"Lvs46478","Cotton Kuwaiti Underscarf","10022323700500","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_457ae958-d734-4f57-8cad-7e8197834856.jpg?v=1728337357",""
"Lvs46478","Vital Chiffon Scarf (Big Size)","10011020023231","1","Almond","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/67_a4287162-8a59-49cb-8f15-c3a8124b83e6.jpg?v=1731514056",""
"Lvs46478","Vital Chiffon Scarf (Big Size)","10011020023125","1","ConcreteGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/39_3155f512-5667-45df-9ea4-0c7ddb9ad6af.jpg?v=1731514040",""
"Lvs46478","Vital Chiffon Scarf (Big Size)","10011020023022","1","WoollyBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_c7fcfb5b-9d97-44a5-8c66-b61ee2cb92f3.jpg?v=1731514029",""
"Lvs46478","Lined Buttoned Skirt","10055151000200","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_bbafb88f-8afd-4817-9b37-c9ba8a247385.jpg?v=1721560854",""
"Lvs46479","Portable Mat","10488484144217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/WZCntYpEyJc1Zih4Keyx7XW9Tl3aAaKhBU2EiplC_2c5a0ba5-6e14-44ff-9ae0-f301a72d24bb.jpg?v=1711881026",""
"Lvs46479","Portable Skirt","68488484221700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_107e2a63-29a7-423a-aa02-00fbda57a6c2.jpg?v=1709746348",""
"Lvs46480","Cozy Cotton Scarf","10011030950172","1","MossGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/38_29ebc19f-0358-4d0e-b9e9-3395e334f4e7.jpg?v=1728837297",""
"Lvs46480","Cozy Cotton Scarf","10011030950222","1","CacaoBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/47_ce8228df-956b-47c0-9f89-294bca746a1d.jpg?v=1728837274",""
"Lvs46480","Cozy Cotton Scarf","10011030950063","1","Red","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_87ed318e-6c6b-47e5-bc81-dfb272152d3f.jpg?v=1728837300",""
"Lvs46481","Syrian Underscarf Open-End","10022121000200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_aa520a6b-ccde-4aa2-8e7c-4602b0ecd103.jpg?v=1728380565",""
"Lvs46481","Syrian Underscarf Open-End","10022121021400","5","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_7a90511f-54cf-4d3d-9f78-ac5eeb6d12de.jpg?v=1728380572",""
"Lvs46481","Syrian Underscarf Open-End","10022121021700","6","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_09f86190-ee56-4ce1-96df-4f0b81e33bae.jpg?v=1728380571",""
"Lvs46482","Modal Cotton Scarf","10413095721798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_1fd79e0e-109f-4db9-95be-d39768fc5f0e.jpg?v=1724752646",""
"Lvs46483","Double Sided Tape","10488686240100","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182",""
"Lvs46483","Whisper Short Tassels Shawl","60077074159073","1","Fushcia","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_0d6048a1-6c77-4e3f-8c44-7eb44a02a635.jpg?v=1729514247",""
"Lvs46484","Speckle Winter Shawl","60577071421700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20_4442ba0e-c0c3-44e2-a418-5c9d7bd4bfc9.jpg?v=1734616585",""
"Lvs46485","Buttoned Chemise Skirt","10455150100240","1","2 / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f28861e7-eeb8-4718-b4c4-b1140d6999b3.jpg?v=1721561156",""
"Lvs46485","Chemise Collar","10455050100200","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ecc62460-1a22-496e-9750-5c9236735969.jpg?v=1721562003",""
"Lvs46485","Buttoned Chemise Skirt","10455150121740","1","2 / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c0cd0ce7-cebc-4974-ab31-8e33ff5c1d41.jpg?v=1721561171",""
"Lvs46486","No Thread Underscarf","10022323023100","1","Sepia","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_7860a6a7-57b0-424f-8e74-cb55a4c51fef.jpg?v=1730916205",""
"Lvs46486","No Thread Underscarf","10022323023100","1","Clay","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/22_b29425d0-e318-4a75-9499-04961d3eefcb.jpg?v=1728308725",""
"Lvs46486","No Thread Underscarf","10022323012100","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_d9c6d827-9062-4947-a998-02a4d41666c5.jpg?v=1728308716",""
"Lvs46486","No Thread Underscarf","10422323012500","1","Gainsboro Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/31_f007f807-a8b7-4d2e-86e1-cec52f85f502.jpg?v=1728308699",""
"Lvs46486","No Thread Underscarf","10422323022900","1","GreigeBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_1100954a-92b7-4602-aae9-0b8476931726.jpg?v=1733227955",""
"Lvs46486","No Thread Underscarf","10022323030800","1","Latte","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/29_72e7975b-081f-48f1-b448-69251cdb01dc.jpg?v=1728308725",""
"Lvs46486","Must-Have Cotton Scarf","10413085327298","1","LightBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_851510d2-52d6-4605-be61-0d14a167a827.jpg?v=1724928241",""
"Lvs46487","Essential Shawl","60577011912100","1","Silver","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_6cb58d02-69a1-409c-a65d-4c6e8a786cd7.jpg?v=1729690697",""
"Lvs46488","Charming Checks Winter Shawl","60077174121301","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/45_dace5c08-1a76-4525-b7c5-d85d30b7da46.jpg?v=1728999425",""
"Lvs46489","Portable Isdal","68488484121700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2_395b55f1-7470-4d40-b5d0-9ebf8ecc800e.jpg?v=1709746341",""
"Lvs46490","Kuwaiti Basic Scarf","10413097512498","1","WheatBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_57b8265a-2fec-4700-ba18-97409e111cb9.jpg?v=1730385427",""
"Lvs46490","Kuwaiti Basic Scarf","10011030975217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_0a5506d4-ffcf-4245-b097-0dea1f6ba9d2.jpg?v=1724748917",""
"Lvs46490","Everyday Linen Satin Scarf","10413097128998","1","Rosewood","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9dd74462-de52-4cb6-9248-07f273b70b9f.jpg?v=1725791021",""
"Lvs46490","Opulent Linen Scarf","10011030978003","1","CreamBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_ae6f0b6b-0d74-4010-9f24-38daaf8734ad.jpg?v=1711889026",""
"Lvs46490","Haven Linen Scarf","10011030973093","1","PalePeach","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_57209034-7a4f-4024-a8bb-ed623e233c1d.jpg?v=1713079086",""
"Lvs46491","Fur Basic Jacket","16590941321700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_1fea1023-c70d-4988-96fc-efabbdd0cbf3.jpg?v=1735219403",""
"Lvs46492","Easy Closed Wrap Scarf","10413094421796","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_141e877d-e11e-46ca-9908-8d248e8ac79a.jpg?v=1729518187",""
"Lvs46492","Easy Closed Wrap Scarf","10413094411496","1","TaupeBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_dd630fd1-6b96-4d6e-b7e2-37af108ee943.jpg?v=1733663717",""
"Lvs46492","Easy Opened Wrap Scarf","10413098622997","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c4da3002-a6c2-40be-8b59-4e573bb78811.jpg?v=1733663393",""
"Lvs46492","Healthy Hair Underscarf","10022323821700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_bb4be3f5-8e64-4649-9ca6-d7f3cfc44bf7.jpg?v=1729168876",""
"Lvs46492","Inner Silk Underscarf","10022424621700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_62787699-b481-4541-9d9b-57008e853659.jpg?v=1728376035",""
"Lvs46493","No Thread Underscarf with Tie-Back","10422323121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_98af5df0-c1b9-4699-b107-de8b5bdee678.jpg?v=1728404053",""
"Lvs46493","Cotton Kuwaiti Underscarf","10022323721700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_75efc3f6-bc8f-4e56-b0a0-3de93ebe0e4d.jpg?v=1728337346",""
"Lvs46494","Syrian Underscarf Close-End","10422121121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_b2d9fc57-0d80-4e9f-8f7a-e8a2955dc7b5.jpg?v=1729172931",""
"Lvs46494","Syrian Underscarf Close-End","10422121100100","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_7eb35ba7-3277-4371-b632-c16a6f2de574.jpg?v=1729172909",""
"Lvs46494","No Thread Underscarf","10422323021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_26f35b78-db74-49ff-be17-a58461e36c8e.jpg?v=1728308686",""
"Lvs46494","No Thread Underscarf","10022323000100","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d014db4d-01de-44a2-9e22-8a0af62d4bbc.jpg?v=1728308638",""
"Lvs46494","Modal Cotton Scarf","10413095721798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_1fd79e0e-109f-4db9-95be-d39768fc5f0e.jpg?v=1724752646",""
"Lvs46494","Modal Cotton Scarf","10413095700198","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_b519578a-8dfb-4d2e-83b0-9fdddfe7154a.jpg?v=1724752598",""
"Lvs46495","Comfy Vest","17590440121700","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_639e38e1-27d7-41be-afd9-6db7670873a5.jpg?v=1734736362",""
"Lvs46495","White Stripes Pants","14590541921740","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/m_ce9d772f-d9d8-486b-ac29-463e51140597.jpg?v=1728916410",""
"Lvs46496","Everyday Wool Set","66590744321700","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_69bc5747-5698-4344-b4f0-cc491ed0ff01.jpg?v=1734343545",""
"Lvs46496","Vital Chiffon Scarf (Big Size)","10011020023087","1","Primrose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/31_6902760e-1394-437d-a842-58d7b70b2116.jpg?v=1731514074",""
"Lvs46496","Vital Chiffon Scarf (Big Size)","10011020023054","1","FlameOrange","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_ffe75c07-3f45-40f8-9f2a-8f0ff3c6d879.jpg?v=1731514092",""
"Lvs46496","Cocoon Cardigan","62590640922100","1","Brown / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_f8225fd4-5f0e-4d37-9d45-7c3773c1a6a1.jpg?v=1735173323",""
"Lvs46496","Glamourous Kaftan","57096363041104","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/O9RrUkredHEVE9M7qKmEWuUh5w8dPSj46pMnfPwd.jpg?v=1709480709",""
"Lvs46496","Swim/Sports Hijab","10422424521700","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_15c0dfb8-913a-4055-b133-4a4eb6f688eb.jpg?v=1728341981",""
"Lvs46496","Cotton Kuwaiti Underscarf","10022323701200","1","Bone Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_6407cf12-1e5a-4114-a717-7ab5c2b62df4.jpg?v=1728337349",""
"Lvs46496","Double Sided Tape","10488686240100","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182",""
"Lvs46497","Cotton Kuwaiti with Tie-Back","10022323521700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_7f1f1d87-702e-409a-9f27-44c628109b1b.jpg?v=1729676187",""
"Lvs46497","Pure Cotton Kuwaiti Cap With Tie Back","10022322500200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_e32f6468-ea27-4851-9fe5-08002579c94f.jpg?v=1729676177",""
"Lvs46498","Vital Chiffon Scarf (Small Size)","10011020022001","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_29eedee6-afcf-440e-955b-cf1a3a657fc0.jpg?v=1732113466",""
"Lvs46498","No Thread Underscarf","10022323028900","1","Thistle Purple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/28_cfd51e89-8bca-46ea-b48e-b15c2890eb1f.jpg?v=1728308711",""
"Lvs46498","Tropical Chiffon Scarf","10411001092047","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/47_fd29b2c0-9b4e-4851-8c7e-8c85e81f423f.jpg?v=1728848578",""
"Lvs46499","Washed Two Lines Pants","14590550212940","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c08d5a8f-b70e-4311-b489-ef85cf9df9bb.jpg?v=1735220667",""
"Lvs46499","Dreamy Acid Pants","43590543612940","1","SmokeyGrey / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_865fea43-c893-4d0d-beff-807555a7205e.jpg?v=1735827889",""
"Lvs46500","Long Ribbed Pullover","10090166020900","1","Blue / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_feb30f28-1530-441c-9d3c-bb206bde98a0.jpg?v=1727276613",""
"Lvs46500","Long Ribbed Pullover","10590166000200","1","Offwhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_68bd7343-b3a0-485d-a861-275797e5300e.jpg?v=1727276553",""
"Lvs46500","Long Ribbed Pullover","10090166006200","1","Red / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_be9d2179-3b72-42a7-a84b-065f095386b2.jpg?v=1727276635",""
"Lvs46501","Long Puffy Vest","57090962700220","1","OffWhite / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_fdb6e22f-9236-4dd7-b118-6c7c89423bae.jpg?v=1727791837",""
"Lvs46502","Full Neck Underscarf","10422424321700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_a2fffaa3-48a9-4b26-a062-3229543f4706.jpg?v=1728396791",""
"Lvs46502","Full Neck Underscarf","10422424300100","2","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_b858b85e-dbb9-481b-bac7-4246177c4ae3.jpg?v=1728396760",""
"Lvs46503","Essential Shawl","60577011920100","1","SteelBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_4c1d63b3-40a2-4101-9ebc-a6442647e2c4.jpg?v=1729690704",""
"Lvs46503","Essential Shawl","60577011902200","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_fb0d37e0-0844-4c0d-b21e-a5591f7cda73.jpg?v=1729690685",""
"Lvs46503","Essential Shawl","60577011921700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/116.jpg?v=1727596153",""
"Lvs46504","Modal Cotton Scarf","10413095722798","1","Wine","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_d858edd1-d615-4d06-a2f5-9b1534691922.jpg?v=1727271869",""
"Lvs46504","Buttoned Chemise Skirt","10455150100240","1","2 / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f28861e7-eeb8-4718-b4c4-b1140d6999b3.jpg?v=1721561156",""
"Lvs46505","Striped Kuwaiti Scarf","10413095337698","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_7f8ef78b-cbbd-4f71-af8a-2492f27b0b0b.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095327298","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_f5528de7-4f2c-4891-ad20-714dd51ed31d.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095326098","2","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_8bce2a2a-f873-4b8a-9bc4-df2190d7b042.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095325998","1","Latte","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_5caee254-4a52-400f-bb7c-0db75f7b1204.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095323798","2","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_a51e98b8-f972-4d31-84a4-9d9706c4afe2.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095323198","1","Clay","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_2039d85f-4439-41aa-9600-c57a8655887a.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095321798","3","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_56f07f4a-64ee-4116-9281-8c19a2056680.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095318398","1","Turqoise","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_345769b9-423e-47ad-871f-a80008b59d37.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095309698","1","Camel","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_e1d5bdbc-6b87-4f1b-a903-200a57756673.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095308598","1","Maroon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_3367ffbe-0252-44eb-abcf-69ea60fd45b5.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095302598","1","Rose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_a9822a75-d485-4e64-b469-8b4430197fd4.jpg?v=1734271217",""
"Lvs46505","Striped Kuwaiti Scarf","10413095300298","3","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_40ab4009-75b8-4f2b-8c1a-68bf98c8805b.jpg?v=1734271217",""
"Lvs46506","Winter Comfy Shirt","16590440500200","1","Offwhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_f535e0fa-c966-4411-acb5-deb5ed8085dd.jpg?v=1734431160",""
"Lvs46506","Winter Comfy Shirt","16590440521700","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_ed180986-b0ee-4879-a2b2-607f547a0037.jpg?v=1734431160",""
