"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"No Thread Underscarf","10022323000500","14962609193252","warehouse","3","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/GjQtVVYSef74uf9kfbi5lHxAJSGZWytYPFSRbO6M_4b02ba1f-0a82-4535-bd00-ba92b0941521.jpg?v=1719499398"
"Full Neck Underscarf","10022424300400","14962648482084","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/AzSolJePECK3Wtrm6l5lOnc4nk1ksZB3uZRO9HS1_d216a268-ff27-4cb8-a46f-eb4ef5be3df6.jpg?v=1706794799"
"Full Neck Underscarf","10022424321700","14962648514852","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Ml3WLr7maLFFLYPuWqQDjMlufGXrCIdnZuWiF0Zo_a5817de2-975e-4f98-b238-64103c7fed1a.jpg?v=1706794797"
"No Thread Underscarf","10022323000100","14962648613156","warehouse","2","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Ehg3Vo5nDxbgn6N8Tg9ZXxKO7LpZ6bUzKvzNSOF9_b532b2f2-d2f2-47ee-b560-04593b1bf86a.jpg?v=1719499398"
"No Thread Underscarf","10022323000200","14962648645924","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/WXMOQwrULFR2BQRsid2FsyAIorfHQ7z7dNBKJlHu_83493c94-df8d-4750-98fb-ca5894ca78b9.jpg?v=1719499398"
"No Thread Underscarf","10022323021700","14962648678692","warehouse","3","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/YIcoWTCLmZOiWSH1fwu5N9T4mka6p2NOXNDtCEey_74a9215c-625c-4bcf-8ad4-73ad9281b008.jpg?v=1714899365"
"Portable Isdal","10088484141217","14947291332900","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2_395b55f1-7470-4d40-b5d0-9ebf8ecc800e.jpg?v=1709746341"
"Portable Skirt","10088484142214","14967005872420","warehouse","1","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_5143499a-9aca-407d-a7a9-31eb3b9f2f05.jpg?v=1709746348"
"High Low Shirt","57499767307500","14967095197988","warehouse","1","Lavender / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_205e7f5c-ca10-495b-8437-60111ec85c7c.jpg?v=1716983567"
"Printed Chiffon Kimono","21499666860500","14967121543460","warehouse","1","6 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666860500.jpg?v=1719497700"
"Basic Modest Burkini","17499169421740","14967187439908","warehouse","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_05aac49f-9685-4b77-915f-216ac1a1df55.jpg?v=1718100523"
"Linen Pleats Blouse","57499767001200","14967247733028","warehouse","1","Cafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_4d06c262-2a58-4f07-be67-a2d49809a68a.jpg?v=1715278493"
"Essential Shirt","57499353320900","14967247765796","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_63f94762-6b5f-4c37-a2e6-a6bd86ce46db.jpg?v=1715284472"
"Simple Basic Blouse","16499767700200","14967274307876","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_95c3cb48-874a-405a-9886-0c41f54f41e9.jpg?v=1717020051"
"Printed Satin Pants","23499595860220","14967274340644","warehouse","1","8 / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860220.jpg?v=1719683329"
"Basic Lycra Scarf","10011030975001","14967328637220","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/31_00147b69-faa3-49c5-ae1a-26b51557abcb.jpg?v=1713106243"
"Jakkar Linen Scarf","10011030967217","14967349149988","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_cd4efe5c-8061-4e67-a3ff-61226dcdac7e.jpg?v=1713086547"
