"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs52556","Classic Winter Shawl","60077174008302","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/78_831b7b07-2186-44a3-a1ca-68c2502ef52f.jpg?v=1737469369",""
"Lvs52556","Holes Winter Shawl","60577071617700","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_f567007d-552d-4eaf-85ec-08c69da7d0a0.jpg?v=1737468177",""
"Lvs52557","Silk Crinkle Scarf","10011040090188","1","Lavender","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_3e31c9e7-256f-44d8-9651-2a1644d69124.jpg?v=1737468326",""
"Lvs52557","Sleeveless Vest","10433333000100","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4vIe1od9sPk86kGDROlHRqmPSWNYDWGiJcWsFdpD_39ffd424-dabc-45fd-ad40-f9cf526c6c7b.jpg?v=1737469841",""
"Lvs52557","Matte Magnet Pin","60444142418300","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_350febc6-d1d1-4ea8-9f55-8f221a45f703.jpg?v=1737469895",""
"Lvs52557","No Thread Underscarf","10422323000100","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d014db4d-01de-44a2-9e22-8a0af62d4bbc.jpg?v=1737468669",""
"Lvs52557","Tulle Bodysuit","10433434700200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_0615349a-5c42-43b5-a94a-73430afe2d91.jpg?v=1737468495",""
"Lvs52557","Night Out Kaftan","17596363500400","1","Gold","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_317ff44f-3c0d-4ba3-bf60-ba58012e8721.jpg?v=1738842984",""
"Lvs52558","Fine Mini Ribbed Pullover","10590165821700","1","Free Size / 10","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_c345b72a-87c0-4f4d-bbe1-00bef808b672.jpg?v=1737469795",""
"Lvs52559","Healthy Hair Underscarf","10422323800200","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_ee32752b-9bf0-4dd8-a155-2ba4835dca3d.jpg?v=1737469715",""
