"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Opulent Linen Scarf","10011030978125","14892696240420","warehouse","1","StoneBeige / Linen / 200 x 80 cm","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_32829f71-0450-4af2-87cd-160f8375b6fb.jpg?v=1711889056"
"Fluffy linen Scarf","10011030965002","14892696371492","shortage","1","OffWhite / Linen","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/R27pOg3DUBnlhTvdvgd5fCfFdCeYn9eEJzHTRQCW.jpg?v=1709406631"
"Lustrous Linen Scarf","10011030976217","14892696469796","shortage","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_7800df59-8b54-455d-9af9-67ff01e11245.jpg?v=1711880853"
"Crystal Magnet Pin With Logo","1001-1","14899766559012","warehouse","1","1 / One Size / Metal","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/HV17MHtrjDQWmq2209y2hZHp1o36qLsrJlyiDBIH.png?v=1706293632"
"Ruffles Shirt","57499767104500","14902093840676","shortage","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_30090cdc-de58-40c2-9319-908448ade303.jpg?v=1715155394"
"Linen Pleats Blouse","57499767002200","14902093873444","shortage","1","Lavender / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_9f1d8909-174d-4445-aece-62aa916a1419.jpg?v=1715278491"
"Lined Satin Chiffon","10011020032004","14902820045092","warehouse","1","AntiqueWhite / Satin Chiffon / 200 x 70 cm","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_85a1f077-fbf9-4316-aa4b-68559f286599.jpg?v=1714228554"
"Criss Cross Blouse","57099454416300","14902820077860","shortage","1","13","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/P1gJEdvTkfcqUcgHwpjRkYYm6rPlZ1GwTtAnqOos.jpg?v=1709406383"
"Plain Cotton Lycra Scarf","10011030951171","14902820110628","warehouse","1","200 X 70 Cm / LemonYellow / Cotton Kuwaiti","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/iTKTKkPnlEuka4UOT9ElCxFyOkQ2QVWdBaFsaXIU_efbb7bca-fbb5-4ad5-81c2-6fad746b6197.jpg?v=1707320422"
"Plain Cotton Lycra Scarf","10011030951214","14902820176164","warehouse","1","200 X 70 Cm / Navy / Cotton Kuwaiti","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/vdepjTzOcJp34fPpk4JqHuuinwkV1PpZHmbu5HVU_571a804e-0572-4324-a4b3-4c81087f0711.jpg?v=1707320422"
