"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Hooded Oversized Shirt","10099393802304","14937700073764","shortage","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_f124f819-6b10-4339-bf99-92dbd07e7dd1.jpg?v=1712224232"
"Aura Dress","","14962886050084","warehouse","1","Blue / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_5c332938-9cdb-4909-b42b-a530429154f6.jpg?v=1719212020"
"Embroidered Kimono","47499666100200","14965272641828","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_10355d7a-c435-4fdd-8e2d-34032b371360.jpg?v=1712348187"
"Printed Satin Shirt","23499363460400","14965272772900","warehouse","1","4 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499363460400.jpg?v=1719684047"
"Printed Satin Shirt","23499363460100","14965272805668","warehouse","1","1 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499363460100.jpg?v=1719684053"
"Printed Satin Shirt","23499363460500","14965272838436","warehouse","1","5 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499363460500.jpg?v=1719684053"
"Printed Satin Pants","23499595860540","14965272903972","warehouse","1","11 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860520.jpg?v=1719683342"
"Printed Satin Shirt","23499363460600","14965575057700","warehouse","1","6 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499363460600.jpg?v=1719684054"
"Printed Satin Shirt","23499363460100","14965575090468","warehouse","1","1 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499363460100.jpg?v=1719684053"
"Sleeveless Breathable Top","17499464200240","14965793325348","shortage","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_c41feb1c-7038-4068-bc0e-c58b7c5bebba.jpg?v=1719150401"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323701200","14966004089124","shortage","1","Bisque","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/PSJSOVp0B5yfQv3byr87xIp59Lxzvh0eVG1lpA4n.jpg?v=1713082312"
"Printed Satin Shirt","23499363460200","14966004154660","factory","1","2 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499363460200.jpg?v=1719684035"
"Aura Dress","16499262316000","14966596829476","shortage","1","Olive / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_fa41ff52-7c6a-452e-baa2-f79a7d72328d.jpg?v=1719212023"
"Printed Satin Pants","23499595860140","14966819881252","warehouse","1","7 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860120.jpg?v=1719683339"
"Cubed Lycra Scarf","10011030809126","14966937092388","shortage","1","LightBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_259357ba-66f0-4fa4-add4-22b6dc745182.jpg?v=1715851730"
"Printed Gradient Scarf","60011010313015","14966937125156","shortage","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/z94XkGDlcNQQ6CQDNuylhfImSleGP4EoZD39yTAs_ad80b680-d7d5-4da2-a868-bbdadb69dccd.jpg?v=1706296190"
"Swim/Sports Hijab","10022424521700","14966937157924","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"Printed Silk Rectangular Scarf","1001104103118","14966951706916","shortage","1","20","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20_6ece0f1c-eb92-4615-9322-a1efc28c3091.jpg?v=1711881016"
"Floral Essence Scarf","10011001014439","14961611342116","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/6bhJRoBb8z4uHOvSRyrTSddqWzvvBISvQSwHVT89_644d0093-7cd2-481b-b32a-b9db2d02feab.jpg?v=1709421393"
"Jakkar Linen Scarf","10011030967096","14965042643236","shortage","1","RosyBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_afac64d9-2b6b-47cf-99d1-307148acbe70.jpg?v=1713086547"
"Luxury Linen Scarf","10411030981113","14965042708772","shortage","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b33ffb6b-7b76-402f-b7a6-756bdd9a26bf.jpg?v=1716393472"
"White Ruffles Shirt","16499767600200","14967033823524","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_ba5a2739-d0c3-4e71-9927-772f525f1859.jpg?v=1717167579"
"Printed Chiffon Kimono","21499666860500","14967121543460","warehouse","1","6 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666860500.jpg?v=1719497700"
"Linen Pleats Blouse","57499767001200","14967247733028","shortage","1","Cafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_4d06c262-2a58-4f07-be67-a2d49809a68a.jpg?v=1715278493"
"Essential Shirt","57499353320900","14967247765796","shortage","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_63f94762-6b5f-4c37-a2e6-a6bd86ce46db.jpg?v=1715284472"
"Easy Go Shirt","10099494315700","14967274275108","shortage","1","LightBeige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_fe068701-0cea-4db2-83af-06e4d6ecc0f3.jpg?v=1715289609"
"Printed Satin Pants","23499595860220","14967274340644","warehouse","1","8 / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860220.jpg?v=1719683329"
"Easy Go Set","57499868116000","14967435559204","shortage","1","OliveDrab / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_255caca5-4950-4342-9448-dd768e7b9f85.jpg?v=1715207887"
"Printed Satin Pants","23499595860320","14967512432932","warehouse","1","9 / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860320.jpg?v=1719683327"
"Printed Satin Pants","23499595860440","14967512465700","warehouse","1","10 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860420.jpg?v=1719683334"
"White Ruffles Shirt","16499767600200","14967596351780","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_ba5a2739-d0c3-4e71-9927-772f525f1859.jpg?v=1717167579"
"Printed Satin Pants","23499595860620","14967596384548","warehouse","1","12 / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860620.jpg?v=1719683343"
"Mini Lined Satin Chiffon","10011020033001","14967616766244","shortage","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_d7c44908-bdbb-4f3f-9b6d-d471588b3fce.jpg?v=1718197891"
"Modal Cotton Scarf","10011030957045","14967639867684","shortage","1","Marron","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/eqqEhK1nsHS8iVoe9w8coSmiWf31tds2B9ECI5Ho_b95c549a-3e30-4674-a9a6-1421adf5cedc.jpg?v=1706297481"
"Modal Cotton Scarf","10011030957207","14967639900452","shortage","1","RoyalBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/BtCh7PCFCpp2J6oNNLvqD0hL9DY3OCFfrfe4DJnR_11ec52ea-c0bd-4f05-9ef0-07682c60356f.jpg?v=1706297481"
"Modal Cotton Scarf","10011030957149","14967639933220","shortage","1","Green","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/CBccF6ojeMjYx00LBr6TGpHnz3MhfVZ7g2lHlgEH_8339d77a-07ee-4c1b-9ccb-d97a897d78de.jpg?v=1706297480"
"Printed Satin Shirt","23499363460100","14967770448164","warehouse","1","1 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_b7a60bc7-8d14-4c3c-9469-30cc0a54b9a1.jpg?v=1719829581"
"Printed Elegance Satin Isdal","57066060736408","14967774282020","shortage","1","3 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/HTlaZNeUNwCVKaXt2yAIEcrb9UBUI9W7DlkgJ7lh.jpg?v=1709406737"
"Must Have Shirt","57499353121700","14967830741284","shortage","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_68d93168-72bd-4b06-9908-781540fc49b1.jpg?v=1715517967"
"Printed Satin Pants","14499565702740","14967834673444","shortage","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_82cfd012-b77f-46bf-8790-7bc3f5bc3648.jpg?v=1719412192"
"Comfy Shirt","16499453606300","14967868490020","shortage","1","Red / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_149404f6-21f9-4331-9d2a-10c659a93489.jpg?v=1712332877"
"Printed Gradient Scarf","60011010313015","14967868522788","shortage","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/z94XkGDlcNQQ6CQDNuylhfImSleGP4EoZD39yTAs_ad80b680-d7d5-4da2-a868-bbdadb69dccd.jpg?v=1706296190"
"Fringy Shirt","57499464115900","14967868588324","shortage","1","MintGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_390ca097-472a-452c-a370-0e17bf5a55ee.jpg?v=1717946569"
"Printed Satin Pants","23499595860440","14967984226596","warehouse","1","10 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860420.jpg?v=1719683334"
"Printed Satin Pants","23499595860140","14967984259364","warehouse","1","7 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860120.jpg?v=1719683339"
"Printed Satin Pants","23499595860320","14967989240100","warehouse","1","9 / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860320.jpg?v=1719683327"
"Printed Satin Shirt","23499363460300","14967989272868","warehouse","1","3 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_cb46c9b8-fcab-4d19-b1a5-ddd07399e92f.jpg?v=1719829576"
"Printed Satin Pants","23499595860320","14968020828452","warehouse","1","9 / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860320.jpg?v=1719683327"
"Printed Satin Pants","23499595860340","14968105795876","warehouse","1","9 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860320.jpg?v=1719683327"
"Mini Lined Satin Chiffon","10011020033002","14968166318372","shortage","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_58de9362-66ae-4fec-91b5-aeab88ea0b3e.jpg?v=1718197898"
"Glamourous Silk Scarf","10011041031151","14968380588324","shortage","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c5b27e95-4819-43b1-9ce6-fd908b556358.jpg?v=1712409783"
"White Ruffles Shirt","16499767600200","14968380653860","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_ba5a2739-d0c3-4e71-9927-772f525f1859.jpg?v=1717167579"
"Printed Satin Pants","23499595860440","14968380719396","shortage","1","10 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860420.jpg?v=1719683334"
"Printed Satin Pants","23499595860440","14968441766180","warehouse","1","10 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860420.jpg?v=1719683334"
"Printed Satin Pants","23499595860540","14968466604324","warehouse","1","11 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860520.jpg?v=1719683342"
"Printed Gradient Scarf","60011010313144","14969476317476","shortage","1","14","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/AEdfiNiPbLtIAEUSS0xH8eudGPA402nZcu3TNSe8_aa7361b5-bb04-49cd-a156-217a0e98c1bd.jpg?v=1706296190"
"Jakkar Linen Scarf","10011030967096","14969476546852","shortage","1","RosyBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_afac64d9-2b6b-47cf-99d1-307148acbe70.jpg?v=1713086547"
"Printed Satin Pants","14499565702740","14969867403556","warehouse","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_82cfd012-b77f-46bf-8790-7bc3f5bc3648.jpg?v=1719412192"
"Printed Satin Pants","23499595860640","14969867436324","warehouse","1","12 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860620.jpg?v=1719683343"
"Everyday Linen Pants","14499555420920","14970018005284","shortage","1","Blue / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_7e333e7d-56b2-4930-9933-b69ee0fcdd63.jpg?v=1717074381"
"Glamourous Satin Isdal","57066060736407","14970030489892","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/uTUUyI4hmvCwrqQaxbAy9XP2527eMSI3aZuA05fq.jpg?v=1709406723"
"Matte Magnet Pin With Logo","1001-30","14970030588196","shortage","1","11","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_2d641a50-d74a-4a91-9dde-c3d1ece084f0.jpg?v=1716889792"
"Crystal Magnet Pin With Logo","1001-3","14970075480356","shortage","3","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3SZSYWwTkCczB14CBuR9YvsY5UclZkBEWCXgbILv.png?v=1706293632"
"Printed Gradient Scarf","60011010313137","14970139443492","shortage","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/rUT0OxEw0cqiKanYopx3BzvHWSb6w2LR5SenXcj5_ff7d3aed-6176-4247-9de0-3b7de10c8527.jpg?v=1706296190"
