"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Printed Satin Pants","14499565702740","14970330448164","shortage","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_82cfd012-b77f-46bf-8790-7bc3f5bc3648.jpg?v=1719412192"
"Printed Satin Pants","14499565702740","14971255652644","shortage","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_82cfd012-b77f-46bf-8790-7bc3f5bc3648.jpg?v=1719412192"
"Plain Cozzy Squared Scarf","10011130952214","14971606892836","shortage","1","44","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/bUqXZs2unVL0X70Tv3mm4ifrjVOrcYZkSAWXbe1P_04582b16-455f-4932-bb67-fecdfa9caa0d.jpg?v=1706296911"
"Plain Cozzy Squared Scarf","10011130952186","14971606925604","shortage","1","30","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/icgwDGBpKz5urJilZJJOFaZIk9qeCBF1f6eSc47s_fecc945f-149c-4fd5-a26d-a58db4e8859a.jpg?v=1706296911"
"Midnight Bloom Scarf","10011001015240","14971729215780","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_0927a9e0-0ec7-443b-8b03-2bdd3ff56eca.jpg?v=1717418127"
"Easy Go Shirt","10099494304400","14971729281316","shortage","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_01529882-3a0e-4af7-9804-ce8edf5be742.jpg?v=1715289619"
"Daisy Chiffon Scarf","10011001014780","14971859599652","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_27fb83d0-f7c4-4f63-9535-04e5b0e1777e.jpg?v=1710678031"
"Spade Chiffon Scarf","10011001014782","14971859632420","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f029f50-1ddf-4550-a3c2-d46dced7be7e.jpg?v=1710674402"
"Butterfly Shirt","15499767200400","14971964752164","shortage","1","Beige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_15476ecd-b599-4dc4-9e40-95c5e1a71536.jpg?v=1716985873"
"Neat Chiffon Scarf","10011001015184","14971964817700","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_6c4d240a-e762-43b6-aa34-061b305f1e10.jpg?v=1717410196"
"Must Have Shirt","57499353123100","14972862497060","shortage","1","LightCafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_3aea91e9-b374-4c92-81b3-ea635115fa00.jpg?v=1715517964"
"Must Have Shirt","57499353106100","14972867772708","shortage","1","Orange / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_06b20b49-b81f-4ca6-9ffa-ba30fd0b586b.jpg?v=1715517992"
"Printed Satin Pants","23499595860440","14973781803300","factory","1","10 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860420.jpg?v=1719683334"
"Printed Satin Pants","14499565762540","14973781836068","factory","1","5 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_5ff1e2d3-a552-409f-9d15-e5df459d90a8.jpg?v=1719412124"
"Metallic Magnetic Pin","60444142112400","14973835641124","shortage","1","Silver","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_0b15660a-fcde-4a03-bf39-575abae3bf8c.jpg?v=1717322490"
"Printed Satin Pants","14499565702740","14974045454628","shortage","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_82cfd012-b77f-46bf-8790-7bc3f5bc3648.jpg?v=1719412192"
"Lined Lycra Scarf","10011030810237","14974091624740","shortage","1","IvoryWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16.png?v=1715848962"
"Plain Cozzy Squared Scarf","10011130952164","14966946496804","shortage","1","49","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/WYXsfzoAZYwh8MHvs0t0YSpamHaUxVkyKlbFE8sp_773ebaef-0790-4cf0-a401-b6e53ef6a5fc.jpg?v=1706296911"
"Plain Cozzy Squared Scarf","10011130952140","14966946529572","shortage","1","29","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/whNSp7SCWf67lDWw5exJEBnX0KR96lsFYSqrKfq5_a05b78e6-271e-4cd5-bd25-0a7ebd6909ec.jpg?v=1706296911"
"Plain Cozzy Squared Scarf","10011130952007","14966946562340","shortage","1","13","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ZNJNg4VwzC8Ci9Xozip3oUWE4an7EPBYSBsD3ro6_6b65bf14-c254-45ea-8ac3-7e683dbccd03.jpg?v=1706296910"
"Plain Cozzy Squared Scarf","10011130952067","14966946595108","shortage","1","14","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/vULjqUrAcwHsIZqB4VpYSGJsQJoOSlYi81j73mEc_3f3449ed-0303-41c8-b43b-81bba1dd6d98.jpg?v=1706296910"
"Printed Modest Burkini","10099290630460","14975156453668","shortage","1","5 / 2XL/3XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_bd29e41c-8bda-4ff3-99df-a5b496898349.jpg?v=1718111524"
"Yura Basic Dress","57499262116200","14975165956388","shortage","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_220b2fb6-0e40-482d-b959-c9693191afb7.jpg?v=1717081338"
"Essential Shirt","57499353306900","14975166054692","shortage","1","Maroon / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_3e638759-7c18-49c4-b70a-befe1ef14bf6.jpg?v=1715284465"
"Lustrous Linen Scarf","10011030976002","14975336677668","shortage","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_86edd96c-1dad-4c38-9c0b-6a9582564518.jpg?v=1711880853"
"Denim Puffy Chemise","57499363118300","14975408570660","shortage","2","2 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_e5ba8f38-6eb1-4e91-9705-178129a26ec1.jpg?v=1718108577"
"Marble Cotton Scarf","10011031113812","14975483052324","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_6493efb9-7c15-4705-b8f1-2d88d3517125.jpg?v=1711872234"
"Ready Tule Scarf","57422525321700","14975614026020","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_335efd83-ffd8-43b3-a6a9-f005d6f9d403.jpg?v=1719819826"
"Ready Tule Scarf","57422525321700","14975624184100","warehouse","2","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_335efd83-ffd8-43b3-a6a9-f005d6f9d403.jpg?v=1719819826"
"Ready Tulle Scarf","57422525321700","14976224493860","factory","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_335efd83-ffd8-43b3-a6a9-f005d6f9d403.jpg?v=1719819826"
"Ready Tulle Scarf","57422525321700","14976255656228","factory","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_335efd83-ffd8-43b3-a6a9-f005d6f9d403.jpg?v=1719819826"
"Linen Chemise","47499363200200","14976324698404","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_92569c1e-e237-43d0-990e-eb58ae646c28.jpg?v=1712351272"
"Hooded Oversized Shirt","10099393802304","14976501612836","shortage","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_f124f819-6b10-4339-bf99-92dbd07e7dd1.jpg?v=1712224232"
"Mystic Chiffon Scarf","10011001014929","14976504987940","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_f3d9b0b6-249d-4ec5-bd52-7e53bff54c9f.jpg?v=1710674908"
"Palestine Chiffon Scarf","10011001013527","14976505086244","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Qmn7ZkkeDHnu4VpMB1VStDa1wUkng6EiVuIZQMwK_1_aad6f06e-f74e-4648-987b-a3890813aa22.png?v=1709469818"
