"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs52239","Aurora Winter Shawl","60077174108302","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_aeb4b670-f39b-4289-acce-49ea6ca1d1e8.jpg?v=1737469873",""
"Lvs52240","No Thread Underscarf","10422323000100","2","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d014db4d-01de-44a2-9e22-8a0af62d4bbc.jpg?v=1737468669",""
"Lvs52241","No Thread Underscarf","10422323021700","4","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_26f35b78-db74-49ff-be17-a58461e36c8e.jpg?v=1737468670",""
"Lvs52242","Breeze Loose Top","31499464815840","1","MintGreen / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_6050f9b4-48ba-4dd5-92e9-78a9c928a581.jpg?v=1737469010",""
"Lvs52242","Breeze Loose Top","31499464801940","1","Rose / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_bc3f37a6-c4fb-42d1-9083-7731263828c9.jpg?v=1737469010",""
"Lvs52242","Flory Chiffon Scarf","10011001015698","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_bb253916-e5af-4d79-b22b-16e2a2f14bc2.png?v=1737469179",""
"Lvs52242","Cafe Wildlife Chiffon Scarf","10412055411898","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_0e37328b-cdb7-439b-b7d3-8f6329f89e35.jpg?v=1737468461",""
"Lvs52242","Watercolor Bloom Chiffon Scarf","10411001017032","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0775403d-1558-4962-8c4f-a22a638e794e.jpg?v=1737468239",""
"Lvs52243","Portable Skirt","68488484221700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_107e2a63-29a7-423a-aa02-00fbda57a6c2.jpg?v=1737469465",""
"Lvs52243","Rock Stone Scarf","60011011121700","1","12","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_7f8d492a-8654-4d8e-83b4-53fc58f252a3.jpg?v=1737469698",""
"Lvs52243","Plain Cotton Lycra Scarf","10413095103198","1","DustyRose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_e522cf35-3744-4d76-9f40-1e05a1405071.jpg?v=1738945212",""
"Lvs52244","Cocoon Cardigan","62590640922100","1","Brown / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_f8225fd4-5f0e-4d37-9d45-7c3773c1a6a1.jpg?v=1737468483",""
"Lvs52245","No Thread Underscarf","10422323021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_26f35b78-db74-49ff-be17-a58461e36c8e.jpg?v=1737468670",""
"Lvs52246","Easy Closed Wrap Scarf","10513094442096","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_7d7ad189-1b23-4c79-875c-7f628cdf44e8.jpg?v=1737625362",""
"Lvs52246","Easy Closed Wrap Scarf","10413094423196","1","OatBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_9236ccd0-e4b9-46e4-ac00-2437a39eed1b.jpg?v=1737468531",""
"Lvs52246","Easy Closed Wrap Scarf","10413094422996","1","GreyishPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_50672ff1-e0b9-497c-953c-cd8bc698a0ce.jpg?v=1737625363",""
"Lvs52246","Easy Closed Wrap Scarf","10513094421796","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_141e877d-e11e-46ca-9908-8d248e8ac79a.jpg?v=1737468531",""
"Lvs52246","Quiet Glamour","10413094370798","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_860bc4e7-0f51-4e89-8aee-6256485d043b.jpg?v=1737468192",""
"Lvs52246","Embroidered Linen Scarf","10413099107898","1","Mauve","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_7e8afebd-3454-4640-b2af-381adf2a35b4.jpg?v=1737468759",""
"Lvs52247","Forest Flora Shawl","10577172573200","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_e6bfe933-2c3c-4b91-b5d3-73447291b855.jpg?v=1739096017",""
"Lvs52248","Modal Cotton Scarf","10413095704498","1","Pink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_1b03d656-9ff7-4530-af16-97d2de6ada72.jpg?v=1737469645",""
"Lvs52248","Modal Cotton Scarf","10011030957177","1","BabyBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_2ab03c50-b610-4d95-a9bc-5c0dc2848059.jpg?v=1737469644",""
"Lvs52249","Vital Chiffon Scarf (Big Size)","10512002327398","2","PalePink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/91_71268f9e-ab9d-4eae-b32a-d887b9537824.jpg?v=1737561440",""
"Lvs52249","Charcoal Leopard Chiffon Scarf","10412051716698","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10412051716698.jpg?v=1737468056",""
"Lvs52250","Flowy Glittery Scarf","10011000944214","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_d4cfc636-04aa-4d1e-b4bf-24b6d754d373.jpg?v=1737469142",""
"Lvs52250","Fine Mini Ribbed Pullover","10590165817100","1","Free Size / 19","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_76ed53ba-9eb7-4442-b616-870bff1d8845.jpg?v=1737469795",""
"Lvs52250","Dots Crinkle Silk Scarf","10414009111898","1","BoleBrwon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_88247ce3-4f84-41de-8050-8a09411f7028.jpg?v=1737468866",""
"Lvs52250","Fine Mini Ribbed Pullover","10090165811000","1","Free Size / 16","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_972cdd75-7c0e-4d71-9ac5-fb8ebd82719c.jpg?v=1737469795",""
"Lvs52250","Fine Mini Ribbed Pullover","10590165806500","1","Free Size / 14","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/re_a2e43937-f223-4da9-80a4-097939296795.jpg?v=1737630682",""
"Lvs52250","Cozy Cotton Scarf","10011030950121","1","Cloudy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_031ddbb3-731d-413a-8d44-0fb07d2bef4b.jpg?v=1737468807",""
"Lvs52251","No Thread Underscarf","10422323021300","1","LightNavy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8f3ff81c-7691-41c7-9a5b-2652d3166968.jpg?v=1738077745",""
"Lvs52251","No Thread Underscarf","10422323041800","1","ToffeBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_f5a06d97-d676-450a-8a4d-42ad9a571150.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323022900","1","GreigeBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_1100954a-92b7-4602-aae9-0b8476931726.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323014300","1","MintGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_6057afe9-8dac-4a1d-8320-0a2b32d252b3.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323006300","1","Red","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_b936a3b2-2489-494f-93ae-43751f9e62b5.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323035500","1","BuffBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_8ef50efc-85fa-4c5b-8865-241f5885c3fd.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323039000","1","FawnBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_75c002fb-f00f-4f4b-abfd-d9358bf4f305.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323036800","1","AlmondBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_962bdf2c-426b-49ab-98fd-26648bb8269b.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323003200","1","CandyPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_f001ad49-64ab-449a-b2b4-6eed9b8e5e3c.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10422323037700","1","Sand","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_6981fc8b-56b3-4bd0-b7f0-cd1426a91273.jpg?v=1737468672",""
"Lvs52251","No Thread Underscarf","10022323023100","1","Sepia","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_7860a6a7-57b0-424f-8e74-cb55a4c51fef.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10422323038400","1","Pine","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_2a5e3465-fee4-401e-b507-ee67cd6f4130.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10422323036900","1","MossBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_8cd35fdd-48d9-4b10-844a-e0a6d8e0be4d.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10422323032000","1","Elephant","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_d7a230e3-6901-4300-a7a1-56756ff8f8d1.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10022323030800","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/32_968a28ef-75d2-4d45-9a2a-faffd4a9d8cf.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10422323012500","1","Gainsboro Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/31_f007f807-a8b7-4d2e-86e1-cec52f85f502.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10022323032300","1","Channel Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/30_3d1499cc-422b-47cb-a9da-16ea110945c4.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10022323028900","1","Thistle Purple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/28_cfd51e89-8bca-46ea-b48e-b15c2890eb1f.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10022323030700","1","Heather Purple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/27_a6bddfbf-b185-46c1-9ea1-5561a4b461da.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10422323000400","1","Light Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/26_561c1e31-098b-44ca-a8b1-2833bcde435d.jpg?v=1737468671",""
"Lvs52251","No Thread Underscarf","10022323023100","1","Clay","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/22_b29425d0-e318-4a75-9499-04961d3eefcb.jpg?v=1737468670",""
"Lvs52251","No Thread Underscarf","10422323033800","1","Dusty Rose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21_e80525a6-39f9-4663-b190-e1393a7cecd4.jpg?v=1737468670",""
"Lvs52251","No Thread Underscarf","10422323048200","1","Chocolate Brwon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20_60f94aef-dc8f-4002-bff7-561a340b5220.jpg?v=1737468670",""
"Lvs52251","No Thread Underscarf","10422323021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_26f35b78-db74-49ff-be17-a58461e36c8e.jpg?v=1737468670",""
"Lvs52251","No Thread Underscarf","26422323021400","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_050724fc-5082-4060-93a7-31b237b05c6e.jpg?v=1737468670",""
"Lvs52251","No Thread Underscarf","10022323020700","1","Blue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_00bcd2be-3b3b-4a59-a679-00ebb5e232d4.jpg?v=1737468670",""
"Lvs52251","No Thread Underscarf","10022323017100","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_10e480d2-072c-4241-8486-2b2a4d4d4932.jpg?v=1737468670",""
