"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs57894","Dots Crinkle Chiffon Scarf","10011020031217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_dcd5822a-26f7-4baf-b330-083ac0ae6189.jpg?v=1737469641",""
"Lvs57894","Easy Ready Wrap Chiffon Scarf","10412006900396","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_3f9cde38-1b54-455b-89aa-e25c40fdb568.jpg?v=1737468065",""
"Lvs57894","Syrian Underscarf Open-End","10422121000500","1","SandBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_4bbcac4c-c6bc-47ab-817a-c8259f4d826a.jpg?v=1737468644",""
"Lvs57894","Easy Opened Wrap Scarf","10513098637897","1","WalnutBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_4edba3e6-26bf-4b24-b955-ae571e690a24.jpg?v=1740308658",""
"Lvs57895","Sahara Kaftan","12596363970700","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_e25b37ec-a6b7-4513-a7f2-f6a83992c9fb.jpg?v=1740228209",""
"Lvs57896","Easy Closed Wrap Scarf","10513094438096","1","Petrol","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_8fdb4c1d-7fc9-4140-b67a-303c461b651b.jpg?v=1737625365",""
"Lvs57896","Easy Opened Wrap Scarf","10513098633797","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_182d9d79-52ab-4f0e-a772-96814ef3958b.jpg?v=1740308653",""
"Lvs57896","Easy Opened Wrap Scarf","10513098621397","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_b53639ea-4245-4bc0-a88a-5f8a1b39825f.jpg?v=1740308659",""
"Lvs57896","Ready Wrap Chiffon Magnetic Scarf","10412005421795","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_24033621-6414-447f-a114-27f12953e73b.jpg?v=1737468198",""
"Lvs57896","Easy Ready Wrap Chiffon Scarf","10412006900196","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_1ae1d406-67e6-436e-8a1b-b52a3baf010e.jpg?v=1737468064",""
"Lvs57896","Easy Ready Wrap Chiffon Scarf","10412006925696","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_18f3a9e0-7287-4d4b-b905-850cd7d63a2b.jpg?v=1737468065",""
"Lvs57897","Cozy Cotton Scarf","10011030950121","1","Cloudy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_031ddbb3-731d-413a-8d44-0fb07d2bef4b.jpg?v=1737468807",""
"Lvs57897","Cozy Cotton Scarf","10011030950217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/44_91b421b9-f3b1-4e65-a518-6223198902d4.jpg?v=1737468809",""
"Lvs57897","Cozy Cotton Scarf","10011030950001","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_dad55f27-a443-4d71-9eb7-7db51131d89a.jpg?v=1737468812",""
"Lvs57898","Wide Short Ribbed Pullover","10590165904600","1","Free Size / Fushchia","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_58ebac7d-2cb3-49b6-b5c8-a3092589d8a5.jpg?v=1737631038",""
"Lvs57898","Fine Mini Ribbed Pullover","10590165806500","1","Free Size / 14","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/re_a2e43937-f223-4da9-80a4-097939296795.jpg?v=1737630682",""
"Lvs57899","Wild Kaftan","12596365472200","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_881fe8a9-0bac-42a8-a487-0f42a222d238.jpg?v=1740907367",""
"Lvs57900","Houndstooth Shawl","60077174122304","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/36_47637ae7-926a-4e30-94b6-f43a99fcb23b.jpg?v=1737469869",""
"Lvs57901","Plain Cotton Lycra Scarf","10413095101698","1","Simon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10413095101698.jpg?v=1741032655",""
"Lvs57901","Cotton Kuwaiti Underscarf","10422323700200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_2a0376e1-ae16-49ce-956d-e4c004412906.jpg?v=1737468675",""
"Lvs57901","Cotton Kuwaiti Underscarf","10022323703300","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_798cbdcb-e879-4a18-a727-a6ad6962b167.jpg?v=1737468676",""
"Lvs57901","No Thread Underscarf","10422323021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_26f35b78-db74-49ff-be17-a58461e36c8e.jpg?v=1737468670",""
"Lvs57901","Healthy Hair Underscarf","10422323821700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_bb4be3f5-8e64-4649-9ca6-d7f3cfc44bf7.jpg?v=1740487861",""
"Lvs57901","Kuwaiti Basic Scarf","10413097521798","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_7dc349fe-2a70-4f20-afa3-5f66fd2b9947.jpg?v=1739111812",""
"Lvs57901","Plain Cotton Lycra Scarf","10011030951160","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_feb22bb2-c811-43c3-bb61-843d526c6675.jpg?v=1738945212",""
"Lvs57901","Plain Cotton Lycra Scarf","10413095112698","1","SmokeyGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_f9be635b-bdce-437b-a3d6-5ffab37829a4.jpg?v=1738945212",""
"Lvs57901","Plain Cotton Lycra Scarf","10413095106998","1","Burgandy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_2bba7b87-63df-48cc-80ac-9eae652dae36.jpg?v=1738945212",""
"Lvs57901","Cotton Kuwaiti Underscarf","10422323741000","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_4d845519-705a-44a5-a212-f45c20578139.jpg?v=1737468677",""
"Lvs57902","Basic Sleeves Dress","16599494121700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_8952c5a8-b3e6-4eee-b53d-302efee875a0.jpg?v=1737469626",""
"Lvs57903","Stonewashed Viscose Isdal","90566013661400","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_1ae36fbb-93f4-4673-8c56-a820584d811b.jpg?v=1739887140",""
"Lvs57904","Cozy Cotton Scarf","10011030950217","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/44_91b421b9-f3b1-4e65-a518-6223198902d4.jpg?v=1737468809",""
"Lvs57904","Cozy Cotton Scarf","10011030950011","1","Sand Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_5dbb4bf5-85e4-4031-981a-26fc7bb78985.jpg?v=1737468813",""
"Lvs57905","Everyday Linen Pants","14499555416620","1","Olive / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c8162f78-703e-4496-8fdb-2fe394d0ce15.jpg?v=1737469147",""
"Lvs57906","Black Wave Half Printed Isdal","62566013761500","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_5614ec4d-7108-44a4-bbb3-68c1fd97afb3.jpg?v=1740225438",""
"Lvs57907","Modal Cotton Scarf","10413095713698","1","CruiseTeal","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_688f21b4-f818-4d58-ba5a-525cd84412a1.jpg?v=1740760594",""
"Lvs57907","Modal Cotton Scarf","10513095719598","1","IrisBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_d1737b4d-75a4-4149-b255-132bab9d13ac.jpg?v=1740760594",""
"Lvs57907","Modal Cotton Scarf","10513095708298","1","Burgandy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_38b4c9ed-619a-4fc4-9930-4121710a99c8.jpg?v=1740760594",""
"Lvs57907","Modal Cotton Scarf","10011030957220","1","Chocolate","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011030957220.jpg?v=1741021360",""
"Lvs57907","Modal Cotton Scarf","10513095700298","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_0f370984-95a6-4b4d-b223-541435c0aecc.jpg?v=1741021640",""
"Lvs57907","Paradise Printed Scarf","10413050054298","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_50db1777-a980-4a9e-82c7-cd5cbedac841.jpg?v=1740671277",""
