"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs52935","Leopard Whisper Shawl","10577172573300","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_e085eefb-e6ff-4496-9b6a-cf5d353ded3f.jpg?v=1739095835",""
"Lvs52935","Vital Chiffon Scarf (Big Size)","10512002317698","1","ForestGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/59_8568b15b-45c2-430a-9edd-f5a5d2f38b6a.jpg?v=1737561440",""
"Lvs53253","Dalal Wool Pullover","66590144211100","1","Orange","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_dc55955d-d292-40a4-a094-63504ef54208.jpg?v=1737468330",""
"Lvs53253","Fur Basic Jacket","16590941300300","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0ce4015d-9dbb-47e4-8782-f6303936d253.jpg?v=1737468451",""
"Lvs53254","Fur Basic Jacket","16590941309700","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_c8bc44a6-7e69-4cfa-a75e-4750eb0090b8.jpg?v=1737468451",""
"Lvs53255","No Thread Underscarf","10422323000200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_0c5047aa-aae1-45b5-a7c4-d9ce64719c78.jpg?v=1737468669",""
"Lvs53255","Linear Satin Chiffon Scarf","10412006800298","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_54628f35-0ac5-45a8-a59d-e5f8e940847d.jpg?v=1737896738",""
"Lvs53256","Dots Winter Shawl","60077174006302","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_a7e15238-e293-49fa-a5a5-179e91f94bf6.jpg?v=1737468558",""
"Lvs53256","Essential Shawl","60577011917300","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_7c5d0a6d-3d74-4867-9ec3-3ef429afe134.jpg?v=1738485584",""
"Lvs53257","Fancy Hoodie","17590349723100","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b8254d96-2c7a-4f5e-a2d8-57d4e9348e98.jpg?v=1737468375",""
"Lvs53258","Essential Shawl","60577011900200","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_8696671f-3633-4a72-8c16-da8e6cd1585a.jpg?v=1738485584",""
"Lvs53258","Essential Shawl","60577011904700","1","Fushcia","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_2c01ba6b-3a32-49c3-9263-38e8af22964d.jpg?v=1738485584",""
"Lvs53258","Leopard Whisper Shawl","10577172573300","2","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_e085eefb-e6ff-4496-9b6a-cf5d353ded3f.jpg?v=1739095835",""
"Lvs53259","Light Gradient Cotton Scarf","60011010212110","1","35","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/35_6365ea89-c1dc-4b6b-b087-7b423f91c9fa.jpg?v=1737468835",""
"Lvs53260","Plain Khemar Isdal","57466026121400","1","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57466026121400.jpg?v=1737469475",""
"Lvs53261","Charming Satin Isdal","57466073670400","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_bfdf0579-aea0-42f7-a00c-9e08a46f310d.jpg?v=1737468575",""
"Lvs53262","Portable Skirt","68488484221700","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_107e2a63-29a7-423a-aa02-00fbda57a6c2.jpg?v=1737469465",""
