"Order Number ","Product Name"," Item SKU ","Qty ","Variant","Product Image"," Price"
"Lvs58805","Normal Underscarf","10422424121700","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_4ac38e7e-6256-4415-be22-a01441315f5a.jpg?v=1737468641",""
"Lvs58805","Normal Underscarf","10422424100200","2","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_0d95eb7a-1d87-4de5-a5fc-42841b4783ae.jpg?v=1737468641",""
"Lvs58805","Vital Chiffon Scarf (Small Size)","10512002200298","3","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_84a26652-00ee-4845-941a-9e4f8aab781b.jpg?v=1739187678",""
"Lvs58805","Vital Chiffon Scarf (Small Size)","10512002221798","3","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/32_0334ed02-a7b4-4fce-b29a-cbeb4f95daab.jpg?v=1739187677",""
"Lvs58971","No Thread Underscarf","10422323021700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_26f35b78-db74-49ff-be17-a58461e36c8e.jpg?v=1737468670",""
"Lvs58971","Healthy Hair Underscarf","10422323821700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_bb4be3f5-8e64-4649-9ca6-d7f3cfc44bf7.jpg?v=1740487861",""
"Lvs58971","Chiffon Crinkle Scarf","10412002623198","1","Clay","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/29_2e965b97-4078-4699-8d89-6470e41293e2.jpg?v=1741262499",""
"Lvs58971","Chiffon Crinkle Scarf","10412002623098","1","BlushPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/28_ea69467c-3533-4df7-bb76-2c0abf31c287.jpg?v=1741262499",""
"Lvs58971","Chiffon Crinkle Scarf","10412002616398","1","Limegreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_21492699-e561-4130-8c90-0be5a976c846.jpg?v=1741262499",""
"Lvs58971","Chiffon Crinkle Scarf","10512002611698","1","TawnyBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/44_915dfba6-8215-476d-ba4f-79891b53b355.jpg?v=1741262499",""
"Lvs58972","Normal Underscarf","10422424102300","1","Pink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_01f20ad7-033c-4198-9524-5c32dd0ca512.jpg?v=1738079314",""
"Lvs58972","Cotton Kuwaiti with Tie-Back","10422323521700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_7f1f1d87-702e-409a-9f27-44c628109b1b.jpg?v=1737469717",""
"Lvs58972","Cotton Kuwaiti with Tie-Back","10422323500200","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_e32f6468-ea27-4851-9fe5-08002579c94f.jpg?v=1737469716",""
"Lvs58972","No Thread Underscarf with Tie-Back","10522323121700","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_98af5df0-c1b9-4699-b107-de8b5bdee678.jpg?v=1737468631",""
