"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Sleeveless Vest","10033333000100","14944138723620","warehouse","2","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4vIe1od9sPk86kGDROlHRqmPSWNYDWGiJcWsFdpD_39ffd424-dabc-45fd-ad40-f9cf526c6c7b.jpg?v=1706294238"
"Body Sleeveless Round Neck","10033434400250","14944138821924","warehouse","1","XLarge / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2W9A85I4dJhqXszo1x0YW56tFtLVGdsxFLFrDNFv_d0c83718-cc6f-420c-aefc-1ca363af1a11.jpg?v=1706294182"
"Comfy Shirt","16499453623000","14935074144548","warehouse","1","Brown / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_4eaefe86-8fc4-466e-8a0a-df91eb7414ea.jpg?v=1718031639"
"Basic Skirt","57499565416200","14944145670436","warehouse","1","LimeGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_c14d7046-c8ab-44c3-9c5e-2228af1f41e3.jpg?v=1716980757"
"Yura Basic Dress","57499262104800","14944152617252","warehouse","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_5dc5ed0a-1e80-4784-8faf-ec6b5ef22c2e.jpg?v=1717081374"
"Opulent Linen Scarf","10011030978002","14944213958948","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_4f872b28-9227-4530-aaa2-d3f062d27bdf.jpg?v=1711889012"
"Opulent Linen Scarf","10011030978217","14944213991716","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_9c08ee45-b322-478d-9c41-ae3a7fef8d73.jpg?v=1711889042"
"Portable Mat","10488484144214","14944220381476","warehouse","2","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/JkXrDITRQTklKpFWlx9kNS2fWZMgr2ZSC1aY6xis_556ef20c-cdb6-421b-aa04-ed6f62b6a093.jpg?v=1711881026"
"Portable Skirt","10088484142214","14944220447012","warehouse","1","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_5143499a-9aca-407d-a7a9-31eb3b9f2f05.jpg?v=1709746348"
"Must Have Shirt","57499353101200","14944249512228","warehouse","1","Latte / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_b546be20-fdc0-4be8-9d44-360bd4d2b3bb.jpg?v=1715587819"
