"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Full Neck Underscarf","10022424300200","15114111353124","warehouse","2","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/FOgnj1SQQQyGh6XayJdAAvrJgc675fD248FGK3i8_15c77adc-5d61-44c4-8a7f-a0a14b858225.jpg?v=1706794797"
"Breathable Sleeveless Dress","18499262200240","15115039867172","warehouse","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_836e83bd-b0f5-4061-9c0f-a5b507d2053c.jpg?v=1717493312"
"Breathable Sleeveless Dress","18499262221740","15115039899940","warehouse","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_300439ac-778a-4634-8090-a9df3178d601.jpg?v=1717493357"
"Basic Oversized Shirt","13499359300100","15115039932708","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_3a8bd888-420f-4e57-aefc-f66c6979e6c1.jpg?v=1715158262"
"Linen Chemise","47499363200200","15115039998244","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_92569c1e-e237-43d0-990e-eb58ae646c28.jpg?v=1712351272"
"Fluffy Chiffon Scarf","10011001014422","15115040031012","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_e1ea6d6e-d6e2-4f5c-8d04-0e59824c4dcc.jpg?v=1721133639"
"Dress Extension","10055350600200","15115040096548","warehouse","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/MKwRjVGYbm4x1dQssvnX5WPZYeGvMDw6JrbmUp4A_038596a5-5b93-4b33-bcbe-01bceb4a9a0b.webp?v=1706293552"
"Arabian Chiffon Scarf","10011001014619","15115040162084","warehouse","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_65cdfc77-79cc-4776-b175-eebb7ef8f30f.jpg?v=1710921327"
"Jakkar Linen Scarf","10011030967096","15115040194852","warehouse","1","RosyBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_afac64d9-2b6b-47cf-99d1-307148acbe70.jpg?v=1713086547"
"Lined Lycra Scarf","10011030810113","15115040260388","warehouse","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15.png?v=1715848977"
"Leopard Lycra Scarf","10011030803004","15115040293156","warehouse","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_199cca4d-47e4-4178-9c6c-bb0efd7fe890.jpg?v=1717399694"
"Comfy Cargo Pants","57090561622900","15115040325924","warehouse","1","Free size / Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/FSRLFXC9F6uiDKs1WT4sBZZT7a4myRjy22Nw1wrQ.jpg?v=1706715255"
"Basic Sleeveles Shirt","43499464712240","15115040358692","warehouse","1","SmokeyGrey / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_db9ce8e0-704b-417c-9d6c-c2d9e53bd69e.jpg?v=1720630496"
"Zipper Abaya","57096261421704","15115040424228","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_2640df7e-8ade-44bf-b164-d2601e177eed.jpg?v=1716855148"
"Puffy Poplin Chemise","57499760117800","15115040489764","warehouse","1","BabyBlue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_fc762773-c961-4e17-bcc7-815d87087020.jpg?v=1720084611"
"Linen Kimono","57499656504800","15115040555300","warehouse","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_5b19ce5f-30df-4811-a29b-2c4325aefd6e.jpg?v=1717945315"
